from,to,distance
ThaRotSai2(PakKhlongTalat),TerritorialDefenseCommand,379.7347692144055
TerritorialDefenseCommand,GrandPalace,475.25409070913025
GrandPalace,Sanamluang(OppositeSupremeCourt)Stop.1,534.3986509122248
Sanamluang(OppositeSupremeCourt)Stop.1,KongSalak,516.7459120675632
KongSalak,KhokWuaIntersection,469.04477382892946
KhokWuaIntersection,OppositeThaiAirwaysBuilding,471.6495960486735
OppositeThaiAirwaysBuilding,WatKhaeNangLoeng,511.6292996574249
WatKhaeNangLoeng,NationalEconomicAndSocialDevelopmentBoard,528.1988597459097
NationalEconomicAndSocialDevelopmentBoard,OppositeMissionHospitalLanLuangRoad,519.1773392419195
OppositeMissionHospitalLanLuangRoad,Urupong(PetchaburiRoad),409.7820603466104
Urupong(PetchaburiRoad),MoRatchaphatWalaiYoLongKonSunKrungthep,376.9020038065939
MoRatchaphatWalaiYoLongKonSunKrungthep,OppositeBangkokBusinessCollege,503.89952064715794
OppositeBangkokBusinessCollege,OppositePantipPratunam,376.3507014008574
OppositePantipPratunam,BigcRajdamri,377.035747790043
BigcRajdamri,LangSuanBusStopBTSChitLom,465.6085587967125
LangSuanBusStopBTSChitLom,CentralChidlom,516.8308421010195
CentralChidlom,SoiNaiLaertBusStopBTSPloenChit,428.59064572244364
SoiNaiLaertBusStopBTSPloenChit,SoiNana,412.1633408691484
SoiNana,PacificFellBuildingSoiSukhumvit7,502.09003861622114
PacificFellBuildingSoiSukhumvit7,SukhumvitSoi15,538.8131922037413
SukhumvitSoi15,Sukhumvit19Robinson,453.5295241118528
Sukhumvit19Robinson,SukhumvitSoi23,396.6948930107622
SukhumvitSoi23,Sukhumvit27SainamphuengSoi22,437.6416523831431
Sukhumvit27SainamphuengSoi22,SoiSukhumvit31,520.8510458468434
SoiSukhumvit31,Suanbenjasiri,505.95867086658586
Suanbenjasiri,Emquartier,479.02086069187436
Emquartier,SukhumvitSoi41,539.4627576404996
SukhumvitSoi41,SukhumvitSoi47,400.3978790672484
SukhumvitSoi47,Sukhumvit49(Soi49),400.84387193895503
Sukhumvit49(Soi49),SoiSukhumvit34,484.4727153075336
SoiSukhumvit34,BusStopBTSThonglo(Exit1),402.6845363016947
BusStopBTSThonglo(Exit1),SukhumvitSoi57,495.8142374242144
SukhumvitSoi57,SoiSukhumvit40(Unesco),467.0559041940859
SoiSukhumvit40(Unesco),MajorEkamai,538.8304145775438
MajorEkamai,WatThatthong,423.5750270020978
WatThatthong,PaiRongrianSiWiKonSoiSukhumvit65/1,398.36829870733965
PaiRongrianSiWiKonSoiSukhumvit65/1,BusStopBTSPhraKhanong(Exit3),569.6627418813947
BusStopBTSPhraKhanong(Exit3),PhraKhanongMarket,495.22672962061375
PhraKhanongMarket,DapphloengOnNut,463.55697826478143
DapphloengOnNut,Sukhumvit79,447.67471549334954
Sukhumvit79,PaiSukhumvit81(Soi81SiriPhot),507.1137282869042
PaiSukhumvit81(Soi81SiriPhot),SunkankhaMaketPhlat(KhetPhraKhanong),419.33884843160706
SunkankhaMaketPhlat(KhetPhraKhanong),TalatBangChak,503.43562872306336
TalatBangChak,TransportOfficeArea3,560.0675972881627
TransportOfficeArea3,Punnawithi(Sukhumvit101),513.0809785159065
Punnawithi(Sukhumvit101),BusStopBTSPunnawithi(Exit3),489.5722647793444
BusStopBTSPunnawithi(Exit3),WachirathamSatit(Sukhumvit101/1),404.4617758144998
WachirathamSatit(Sukhumvit101/1),Sukhumvit101/2,410.84291428520373
Sukhumvit101/2,BusStopBTSUdomsuk(Exit1),494.8878956714295
BusStopBTSUdomsuk(Exit1),OppositeKluaynamthai2Hospital,425.6102771495745
OppositeKluaynamthai2Hospital,BangnaIntersection(OutboundStop.1),443.06340386116847
BangnaIntersection(OutboundStop.1),BangnaIntersection(OutboundStop.2),419.35468272387163
BangnaIntersection(OutboundStop.2),BusStopBTSBangNa(Exit3),402.65733362063145
BusStopBTSBangNa(Exit3),MubanNaphalai,417.8767789335227
MubanNaphalai,BusStopBTSBaering(BetweenExit1And3),412.3867746381837
BusStopBTSBaering(BetweenExit1And3),SoiBaeRing,453.95701528586494
SoiBaeRing,SoiSantiKham(Sukhumvit109),537.6081918013613
SoiSantiKham(Sukhumvit109),TalatThamSaRot,574.4382490959492
TalatThamSaRot,OppositeImPhiRianSamrong(TalatSamrong),586.1668991901563
OppositeImPhiRianSamrong(TalatSamrong),YaekThanonThepharak,483.2822663611333
YaekThanonThepharak,BigCSamrong,449.85578508509485
BigCSamrong,Sukhumvit115(SoiAphiChat),496.14882038023535
Sukhumvit115(SoiAphiChat),ToyotaNechannaen,394.88221454034607
ToyotaNechannaen,PuchaoSamingPraiBusDepot,564.6862774776431
