from,to,distance
OppositeRongrianSaengThongThorathat,BankOfThailandDaoKhanongBranchOppositeBigShiDaoKhanong.,360.47086641334334
BankOfThailandDaoKhanongBranchOppositeBigShiDaoKhanong.,OppositeTalatDaoKhanong,305.5220095976806
OppositeTalatDaoKhanong,OppositeThanonWuThaKat,351.08611269786206
OppositeThanonWuThaKat,WutthakatIntersection(OppositeSois),297.5574177548365
WutthakatIntersection(OppositeSois),WutthakatSoi46,344.0254050918102
WutthakatSoi46,WatNangnong,274.5740022075834
WatNangnong,Anamai29PhutNet(Soi36/2),393.51864975801305
Anamai29PhutNet(Soi36/2),SaphanWuThaKat1,285.1963007480711
SaphanWuThaKat1,ChumchonSantiSuk,327.84409943307816
ChumchonSantiSuk,TalatPhutPoliceStation,393.69759958463254
TalatPhutPoliceStation,MaliThongIntersection,313.8625025367954
MaliThongIntersection,YaowarakHospital,404.3673059274528
YaowarakHospital,SoiThoetThai22,385.79285747839043
SoiThoetThai22,TalatWatKlang,282.6684880569952
TalatWatKlang,YaekTalatPhlu,335.6263367387587
YaekTalatPhlu,WatRatKharue,332.37046299008244
WatRatKharue,WatInThraRam,311.7692871283206
WatInThraRam,WatInThaRam,301.7700153153817
WatInThaRam,ThonBuriDistrictOfficeWatWelurachin,314.0454592881709
ThonBuriDistrictOfficeWatWelurachin,BangYiRea(Inbound),356.07615350363335
BangYiRea(Inbound),RobinsonLatya,355.42300271964945
RobinsonLatya,TotLatya,411.6776584259956
TotLatya,Latya11,377.38715634323347
Latya11,LatyaJunction(Outbound),339.47090209415745
LatyaJunction(Outbound),SoiLatya17,311.46189011741325
SoiLatya17,SomdetChaoprayaHospital(LatyaSide),333.9588674519841
SomdetChaoprayaHospital(LatyaSide),KlongsanMarket,400.3857742478186
KlongsanMarket,Iconsiam,370.41979143396645
Iconsiam,ThePeninsulaBangkok,300.83617599656924
ThePeninsulaBangkok,OppositeRongrianAnubanBanThai,371.84689875807464
OppositeRongrianAnubanBanThai,SoiCharoenNakhon17,402.86738854349403
SoiCharoenNakhon17,CharoenNakhon21-23,345.56247950051545
CharoenNakhon21-23,WatSawetchat,322.7725384851412
WatSawetchat,SoiCharoenNakhonSoi39,369.1022009993334
SoiCharoenNakhonSoi39,CharoenNakhonSoi51,299.4842840920812
CharoenNakhonSoi51,TalatCharoenNakhon,325.7095174605016
TalatCharoenNakhon,ThaiSeri(OppositeCharoenNakhon52),388.2346846043966
ThaiSeri(OppositeCharoenNakhon52),SoiCharoenNakhon57/1,389.87637058367505
SoiCharoenNakhon57/1,OppositeCharoenNakhon56,249.19905537440465
OppositeCharoenNakhon56,MeasuredBagngmchn,299.3397695302377
MeasuredBagngmchn,YaekSaeSim,350.7784890816744
