from,to,distance
Mochit2BusDepot,OppositeNikhomRotfaiKm.11,514.4768011328115
OppositeNikhomRotfaiKm.11,MubanPunsimen,533.7752148422616
MubanPunsimen,PrachanukunIntersection(RatchadaphisekSoi35),408.95391455806026
PrachanukunIntersection(RatchadaphisekSoi35),Ratchadaphisek39SiriChaiKaiYang,497.2752887440769
Ratchadaphisek39SiriChaiKaiYang,KromYutBorikan,552.7824015256323
KromYutBorikan,YaekWongSawang,446.85011673071966
YaekWongSawang,BigCWongsawang,433.8822214891952
BigCWongsawang,BangkokBankWatLiap,519.8092351900173
BangkokBankWatLiap,OppositeSoiWatluang,418.41325776984223
OppositeSoiWatluang,ThongkhamWatNoiOppositeWongSawangSoi15,593.1165724468494
ThongkhamWatNoiOppositeWongSawangSoi15,WongSawangSoi4,510.3080110454242
WongSawangSoi4,WatSaoHin,579.1265124206956
WatSaoHin,OppositeWatSoiThong,400.9882487542404
OppositeWatSoiThong,SiKhemaMarket(Inbound),442.31327749940874
SiKhemaMarket(Inbound),RongrianKunWan,572.986864345899
RongrianKunWan,PracharatSai1Soi20,599.1451283811433
PracharatSai1Soi20,BangPhoFireStation,449.07999446871395
BangPhoFireStation,WatPradu,443.8521814106425
WatPradu,YaekKiakkai,545.5419523882651
YaekKiakkai,BangKaBue,442.83278264188107
BangKaBue,WatKromCholSoiSamsen22,420.86447478041555
WatKromCholSoiSamsen22,OppositeVajiraHospital,450.1852900827833
OppositeVajiraHospital,OppositeSamsen11-13,553.6712108933906
OppositeSamsen11-13,OppositeSaintGabrielCollege,429.84348640409456
OppositeSaintGabrielCollege,OppositeNationalLibrary,594.1519483951093
OppositeNationalLibrary,ThewetIntersection,578.6667605223334
ThewetIntersection,BangkunpomIntersection,595.3948369270715
BangkunpomIntersection,TrangHotel,453.9062090550149
TrangHotel,RoyalThaiSurveyDepartmentJ.P.RIntersection,493.9066783009811
RoyalThaiSurveyDepartmentJ.P.RIntersection,WatSomemanutwarawihan,424.38297751163566
WatSomemanutwarawihan,OppositeLanLuangPostOffice,494.42522484733405
OppositeLanLuangPostOffice,OppositeGoldenMountWatSaket,435.5671717994905
OppositeGoldenMountWatSaket,Chakkawat,564.2453676120195
Chakkawat,Klongthom(CharoenkrungSide),605.2583430846527
Klongthom(CharoenkrungSide),KwongsiewHospital,452.4363295795407
KwongsiewHospital,Wongwian22Kadukhada,550.7253270659534
Wongwian22Kadukhada,StateRailwayOfThailand,441.84980601178836
StateRailwayOfThailand,HuaLamphongRailwayStation,555.0085793406092
