from,to,distance
MubanPromNivej,TaiThangduan,644.9832467162587
TaiThangduan,MubanPrachaniwet2,598.9201657128768
MubanPrachaniwet2,MathanaSchoolOfHotelAndTourism,567.5835358547442
MathanaSchoolOfHotelAndTourism,OppositeSamakkeeSoi62,599.8465038763941
OppositeSamakkeeSoi62,MubanThaSai,514.4649638707704
MubanThaSai,DhurakijPunditUniversity,607.5461889196678
DhurakijPunditUniversity,PrachachuenSoi7,673.1700663837503
PrachachuenSoi7,PrachachuenNonthaburiSoi5,524.8506239375288
PrachachuenNonthaburiSoi5,OppositeSoiPrachaChuen-Nonthaburi4,590.1256233121123
OppositeSoiPrachaChuen-Nonthaburi4,MubanPatsorn,632.325283657493
MubanPatsorn,PhongphetIntersection(SoiPhongPhetPhathana),619.1232789885836
PhongphetIntersection(SoiPhongPhetPhathana),F1Chinnakhet,546.8272494667594
F1Chinnakhet,ChinKhet2,504.6232009975269
ChinKhet2,KlongPremCentralPrison,630.6370377666005
KlongPremCentralPrison,KlongPremCentralPrisonOppositeElectricity.,545.4764493181328
KlongPremCentralPrisonOppositeElectricity.,KasetPratu3,496.6569332822509
KasetPratu3,KasetsartUniversity,685.6518581388987
KasetsartUniversity,KasetIntersection(Phahonyothin34/2),599.4586795673405
KasetIntersection(Phahonyothin34/2),MayoHospital,652.1083110656004
MayoHospital,OppositeThaivichitsilpArtSchool,653.3702494934972
OppositeThaivichitsilpArtSchool,MajorRatchayothin,659.900380540211
MajorRatchayothin,ElephantBuilding,502.0809393243403
ElephantBuilding,SatriWoranatBangkhenSchool,472.85623969583503
SatriWoranatBangkhenSchool,CrimeSuppressionDivision,531.8058697201816
CrimeSuppressionDivision,TescoLotusLatphrao,692.4554917504236
TescoLotusLatphrao,OppositeCentralLadprao,480.1597189213923
OppositeCentralLadprao,SenChonSchool,654.1601801247882
SenChonSchool,BorisatMahanakhon,638.0136700260668
BorisatMahanakhon,KanBinThai(SamnaknganYai),688.9987701802246
KanBinThai(SamnaknganYai),SoiBuaSuwanThanakhanKrungthep,502.59570883729197
SoiBuaSuwanThanakhanKrungthep,SoiWiphawadi18,507.1157205390381
SoiWiphawadi18,SoiChockchairuammit,513.0832043192037
SoiChockchairuammit,SoiWiphawadi14,577.0748152854693
SoiWiphawadi14,YaekSutthiSan(Dapphloeng),608.9814290776806
YaekSutthiSan(Dapphloeng),SunFuekRaksaDindaen,549.7394261480383
SunFuekRaksaDindaen,UniversityOfTheThaiChamberOfCommerce,600.8021450368703
UniversityOfTheThaiChamberOfCommerce,RongrianSuraSakMontri,678.0769956215747
RongrianSuraSakMontri,OppositeTheOppositeHospitalVeteran,514.6276570593768
OppositeTheOppositeHospitalVeteran,SriwanitMarket,557.719112658085
SriwanitMarket,SantiphapPark,525.4891130622076
SantiphapPark,VictoryMonument(DinDaengSide),656.5139617449097
