from,to,distance
WangDaeng,ThewetMarket,443.34284421313856
ThewetMarket,OppositeRmutpThewet,374.9767231807041
OppositeRmutpThewet,ThewetIntersection,342.9236659428548
ThewetIntersection,BangkunpomIntersection,469.8467024001518
BangkunpomIntersection,WatMaiAmataros,364.6377403005774
WatMaiAmataros,OppositePhranakhonDistrictOffice,367.4381337792627
OppositePhranakhonDistrictOffice,WatChanasongkram,354.0805713942921
WatChanasongkram,Sanamluang(OppositeThammasartU.),334.75171980930713
Sanamluang(OppositeThammasartU.),Sanamluang(OppositeWatMahathat),394.59553848328216
Sanamluang(OppositeWatMahathat),MinistryOfDefense,350.5581342134136
MinistryOfDefense,SuanChaoChet,335.87254794457436
SuanChaoChet,PhraPhiphit,353.1954061844936
PhraPhiphit,BanMo,495.8576803180992
BanMo,OppositeChalermkrung,491.52892701653155
OppositeChalermkrung,SinDamRong,445.9511315176075
SinDamRong,Sampeng-Phahurat,485.6953117771528
Sampeng-Phahurat,SoiSomdetchaophraya6,350.0810452945393
SoiSomdetchaophraya6,OppositeSoiSomdetchaophraya12,393.9668479273549
OppositeSoiSomdetchaophraya12,OppositeRongrianKunSiriBorihanThurakitLaeTheknoloyiKrungthepPaiyannoi,473.2948894094492
OppositeRongrianKunSiriBorihanThurakitLaeTheknoloyiKrungthepPaiyannoi,SoiSomdetchaophraya13,427.6585673863671
SoiSomdetchaophraya13,TaksinHospital,365.0814964386549
TaksinHospital,Latya14,379.99061283628345
Latya14,LatyaJunction(Inbound),483.5823359819209
LatyaJunction(Inbound),Latya8,478.84503820308726
Latya8,KrungdebCo-OperativeLatya,399.28603927694655
KrungdebCo-OperativeLatya,OppositeRobinsonLatya,407.6653114458046
OppositeRobinsonLatya,BangYiRea(Outbound),433.8425179241581
BangYiRea(Outbound),WatPhoNimitWatWelurachin(TaladPhluPostOffice),418.1012765139899
WatPhoNimitWatWelurachin(TaladPhluPostOffice),TalatPhluRailwayStation,449.83322799853414
TalatPhluRailwayStation,OppositeRongrianPhonPrasatWitthaya,427.9404433896209
OppositeRongrianPhonPrasatWitthaya,MaliThongIntersection(WatthanaSuksaSchool),432.4166815492038
MaliThongIntersection(WatthanaSuksaSchool),RuamchaiMarket,430.01744665541645
RuamchaiMarket,Anamai29PhutNet,424.0230666146556
Anamai29PhutNet,OppositeWatNangnong,426.58310975582134
OppositeWatNangnong,OppositeWutthakatSoi46,470.8846169700952
OppositeWutthakatSoi46,SoiEkkachai3,355.8973167159246
SoiEkkachai3,OppositeSoiEkkachai10/1,357.88772560927436
OppositeSoiEkkachai10/1,SoiEkkachai11,367.7061107754883
SoiEkkachai11,SoiEkkachai25/1,480.0420358824895
SoiEkkachai25/1,SoiEkkachai37,335.26499602030395
SoiEkkachai37,MatthayornWatsingSchool,411.90976970141355
MatthayornWatsingSchool,KhriSotChakThonBuri,431.5810814958908
KhriSotChakThonBuri,BigCAkekachai,466.655009127524
BigCAkekachai,BigCThanonEkChaEkkachai,491.5280506466481
BigCThanonEkChaEkkachai,OppositeRongphayabanBangBon,358.9345116478034
OppositeRongphayabanBangBon,SoiEkkachai83/6,405.65572888666406
SoiEkkachai83/6,SoiEkkachai83/8,489.73671846891426
SoiEkkachai83/8,SoiEkkachai85,438.68666293052604
SoiEkkachai85,MubanSunthon7,363.3341018794182
MubanSunthon7,SoiEkkachai89/2,351.64666934511007
SoiEkkachai89/2,SoiEkkachai89/8,449.3144470071552
SoiEkkachai89/8,SamnaknganKhetBangBon,364.3510667736463
SamnaknganKhetBangBon,YaekThanonEkkachai,434.4036754339141
YaekThanonEkkachai,SoiEkkachai95/1,424.8580832581013
SoiEkkachai95/1,SoiEkkachai99/1,349.7568841970951
SoiEkkachai99/1,SoiEkkachai101,495.57750208365246
SoiEkkachai101,SoiEkkachai105,487.848232711036
SoiEkkachai105,SoiEkkachai107,330.6881545085646
SoiEkkachai107,ThonBuriInstitutionForFemaleOffenders,488.84908382445286
ThonBuriInstitutionForFemaleOffenders,SoiEkkachai117,355.06212528260164
SoiEkkachai117,WatBangbon,433.70016127834066
WatBangbon,MubanChanika,461.9003669528172
MubanChanika,MubanLalinWin,431.69886284041297
MubanLalinWin,SoiEkkachai33Yaek1,454.99741933182685
SoiEkkachai33Yaek1,MubanPhetEkkachai(EkkachaiSoi135),417.89269292549375
MubanPhetEkkachai(EkkachaiSoi135),TriSomPhlattikInDatsaChian,296.7400700965365
TriSomPhlattikInDatsaChian,MubanPhatsakon2(Ekkachai139),345.60596225953907
MubanPhatsakon2(Ekkachai139),RongrianSueksaNari2,319.96467746962185
