from,to,distance
PakNamMarket,SalaKlangChangwatSamutPrakan,423.2091497559187
SalaKlangChangwatSamutPrakan,RongrianSaraphatChangSamutPrakan,378.78963670139586
RongrianSaraphatChangSamutPrakan,Navy,424.9447189105086
Navy,RongrianNairueaPraisaniPaknam,433.5669494610008
RongrianNairueaPraisaniPaknam,WatBangNangKreng,325.1745349680406
WatBangNangKreng,OppositeSukhumvitSoi17,327.55108215608016
OppositeSukhumvitSoi17,OppositeRongNom,294.80134525811263
OppositeRongNom,DetUdom(Nfe.).,367.3999560420143
DetUdom(Nfe.).,KhongKroekKao,363.6093842906034
KhongKroekKao,WatTraiChangErawan,359.81398837849264
WatTraiChangErawan,HiTaChiToyota,324.31224874335294
HiTaChiToyota,PttPetrolStation.,319.7839886074366
PttPetrolStation.,OppositeHangBikSiSamrong,353.23336137098426
OppositeHangBikSiSamrong,SamrongMarketOppositeSukhumvitSoi11,379.81193600342385
SamrongMarketOppositeSukhumvitSoi11,SoiSantiKham(ThoNakhonLuangThai)Soi74,317.5716462964981
SoiSantiKham(ThoNakhonLuangThai)Soi74,SukhumvitSoi70/1,439.73601555574277
SukhumvitSoi70/1,BearingSkytrainStationLasal,325.59549116733734
BearingSkytrainStationLasal,ManaromHospital,376.3615156788953
ManaromHospital,BangnaSkytrainStation,357.6914141231884
BangnaSkytrainStation,BangnaIntersection(Inbound),319.7120213615144
BangnaIntersection(Inbound),Kluaynamthai2Hospital,342.7022517005521
Kluaynamthai2Hospital,BusStopBTSUdomsuk(Exit4),382.06993186547453
BusStopBTSUdomsuk(Exit4),UdomSukPostOffice,441.47466283766926
UdomSukPostOffice,WachirathamSatit(OppositeSukhumvit101/1),324.6112604254249
WachirathamSatit(OppositeSukhumvit101/1),BusStopBTSPunnawithi(Exit4),305.55625435726427
BusStopBTSPunnawithi(Exit4),BusStopBTSPunnawithiStation,427.9646849953746
BusStopBTSPunnawithiStation,BusStopBTSPunnawithi(Exit2),408.63754131718235
BusStopBTSPunnawithi(Exit2),Sukhumvit62/1,424.32647938973014
Sukhumvit62/1,TalatBangChak(Sukhumvit93),302.99887959017826
TalatBangChak(Sukhumvit93),SukhumvitSoi56,338.301074148905
SukhumvitSoi56,RongrianNariNiramon(KhetPhraKhanong),435.73765753509963
RongrianNariNiramon(KhetPhraKhanong),BusStopBTSOnNut(Exit2),340.3731080441828
BusStopBTSOnNut(Exit2),TalatOnNut(KanPrapaOnNut)KanPrapaPhraKhanong,386.4135023932626
TalatOnNut(KanPrapaOnNut)KanPrapaPhraKhanong,OppositePhrakhanongMarket,321.5835006448569
OppositePhrakhanongMarket,KluaiNamThaiSaeTonLet,425.6725955321284
KluaiNamThaiSaeTonLet,ThanakhanKrungSiAyutthaya,349.41163840274356
ThanakhanKrungSiAyutthaya,OppositeHospitalCampus(Rama4Outbound).,402.64938844001955
OppositeHospitalCampus(Rama4Outbound).,SoiFamWatthana,302.8652412533896
SoiFamWatthana,KluaiNamThai(Intersection),390.8152004481257
KluaiNamThai(Intersection),SoiChainSawat,373.0480881021582
SoiChainSawat,BangkokUniversityCityCampus,408.2265632052481
BangkokUniversityCityCampus,KwonKonKan,383.1178160202322
KwonKonKan,TheptharinHospital,319.44751046180244
TheptharinHospital,OppositeBotThaoWoe,411.721556443207
OppositeBotThaoWoe,Manorom,423.0371021054535
Manorom,TescoLotusRama4,298.6201055758766
TescoLotusRama4,RanAhanSonThong,377.8686164907578
RanAhanSonThong,Sainamphueng,362.60793713680584
Sainamphueng,SoiChaiMongkhon1,440.102279222531
SoiChaiMongkhon1,ElectricityAuthorityKhlongToei,437.34927539959074
ElectricityAuthorityKhlongToei,OppositeRongNganYasup,308.79748899282214
OppositeRongNganYasup,ThailandLife(Kai),429.7614194997679
ThailandLife(Kai),LumPhiNiPraThumWan,425.5547738561091
LumPhiNiPraThumWan,UChuLiangBuilding,294.1290227955593
UChuLiangBuilding,DusitThaniHotel(ThanonRamaIv),316.57829173789173
DusitThaniHotel(ThanonRamaIv),KingChulalongkornMemorialHospitalRobinSrilom,297.74697507333076
KingChulalongkornMemorialHospitalRobinSrilom,MontienHotel,367.1841716173633
MontienHotel,WatHunLomphon,407.1896371250852
WatHunLomphon,MandarinHotel,388.2945708527628
MandarinHotel,SaphanLuengChurch,372.80406403828266
SaphanLuengChurch,CentralLabourCourtPathumwan,321.6995896010915
CentralLabourCourtPathumwan,BusStopMRTHuaLamphong(Exit4),414.26951030561156
BusStopMRTHuaLamphong(Exit4),WatThaimit,305.6149862383918
WatThaimit,ThianfahHospital,320.7269031633861
ThianfahHospital,ChaloemburiIntersection,403.4413026736655
ChaloemburiIntersection,OldMarketYaowarat,362.1395002348339
OldMarketYaowarat,WatTuk,347.76721117891145
WatTuk,Wangburapa,372.71069699306076
Wangburapa,ChaloemKrung,371.8968832916861
ChaloemKrung,CharachonKlang,417.3464791621538
CharachonKlang,TerritorialDefenseCommand,348.08129293206764
TerritorialDefenseCommand,GrandPalace,353.14015606493837
GrandPalace,Sanamluang(OppositeSupremeCourt)Stop.1,406.79549454597986
Sanamluang(OppositeSupremeCourt)Stop.1,Sanamluang(OppositeSupremeCourt)Stop.2,448.5896248698064
Sanamluang(OppositeSupremeCourt)Stop.2,PhraPinklaoBridge(Outbound),439.5242161773216
PhraPinklaoBridge(Outbound),OppositePataPinklao,368.83283119772386
OppositePataPinklao,SeparateBoromarajonani,420.71851082906323
SeparateBoromarajonani,ThanonBoromRatChonnani,435.0643468264093
ThanonBoromRatChonnani,CentralPinklao,362.920672143436
CentralPinklao,LumpiniCondoPinklao,395.75517037495746
LumpiniCondoPinklao,ChaophyaHospital,321.02976921323784
ChaophyaHospital,BefPinklaoBusTerminal,414.7464493045907
BefPinklaoBusTerminal,SoiBorommaratchachonnani35,309.54034762908077
SoiBorommaratchachonnani35,SoiBorommaratchachonnani45,319.05540717289256
SoiBorommaratchachonnani45,CedarMansion,386.52938256149207
CedarMansion,TalingchanPoliceStation,330.81105894811134
TalingchanPoliceStation,Ratchapreuk-BorommaratchachonnaniIntersectionStop1,409.33846518677933
Ratchapreuk-BorommaratchachonnaniIntersectionStop1,TheDusitMunicipalityCourt,315.17115751447375
TheDusitMunicipalityCourt,TalingchanPublicProsecutionOffice,333.5005937165406
TalingchanPublicProsecutionOffice,OppositeThanonChimphli,303.28462571886996
OppositeThanonChimphli,PaimrakVillage,407.74564217054484
PaimrakVillage,SouthernBus(Talingchan)BusTerminal,422.18921815414353
