from,to,distance
ThammasatBusDepot,ThamassatUniversityRangsitCampus,588.579236787836
ThamassatUniversityRangsitCampus,TalatThai,569.9913994212268
TalatThai,OppositeThammasatUniversityRangsit,578.8424231993878
OppositeThammasatUniversityRangsit,Bangkhun(Inbound),580.0822827782805
Bangkhun(Inbound),OppositeMubanKritsadaNakhon,480.3089115316038
OppositeMubanKritsadaNakhon,OppositeSoiRattana,469.74009553903034
OppositeSoiRattana,PattharaHospital,486.3098805148818
PattharaHospital,GolfMansion,570.8783534651733
GolfMansion,OppositeBangkokRangsitUniversity,416.232083024787
OppositeBangkokRangsitUniversity,CentacoCompany,419.3050481560577
CentacoCompany,SuraoKaewNimith,480.3549799668001
SuraoKaewNimith,OppositeBunthawonRangsit,517.2016086139247
OppositeBunthawonRangsit,WhiteHouseVillage(Inbound),566.1219791149251
WhiteHouseVillage(Inbound),RongKhaTha,609.3497882859425
RongKhaTha,OppositeBunKhom,573.629535941027
OppositeBunKhom,ThaiBoriSatonCompany,561.4482363024325
ThaiBoriSatonCompany,FutureParkRangsit,565.3533426709188
FutureParkRangsit,MajorRangsit,609.2660232625868
MajorRangsit,ThanyaburiSchool,538.6229188056225
ThanyaburiSchool,ChokchaiFarm,618.6680347155187
ChokchaiFarm,OppositeWatPrayunChindaRamPhahonYothin84,509.9848611983203
OppositeWatPrayunChindaRamPhahonYothin84,HospitalDoctorsRangsit,548.8326580631981
HospitalDoctorsRangsit,ZeerRangsit,586.5208444913502
ZeerRangsit,AnusornSathan,499.6071667050133
AnusornSathan,PromThaiPingFactory,423.76320478949157
PromThaiPingFactory,MubanPipornpong,549.7632611305755
MubanPipornpong,Supalack,422.599782022246
Supalack,TtlIsuzu,426.6359762652324
TtlIsuzu,HousingOverTheAirBaseOppositeTheNewDen.,577.9715670397313
HousingOverTheAirBaseOppositeTheNewDen.,OppositeSathaniTamruatnakhonbanDonMueang,544.5465026495976
OppositeSathaniTamruatnakhonbanDonMueang,ResearcherDonMuangAirportAir,425.4688452625556
ResearcherDonMuangAirportAir,DonMueang(AirportOffice),596.4955114071441
DonMueang(AirportOffice),DonMueang(Terminal1-2),569.9378133538784
DonMueang(Terminal1-2),DonMueangAirport(Terminal3),501.0003642680566
DonMueangAirport(Terminal3),Donmueang(Cargo),484.57832857787884
Donmueang(Cargo),DonmueangAirport(Gate8),486.20815109960796
DonmueangAirport(Gate8),JaeLengShop,426.32295049432884
JaeLengShop,Cotto,602.5007879543066
Cotto,HinoMotorsSales,454.6944881686563
HinoMotorsSales,YaekLakSi,462.15418418802795
YaekLakSi,NangsuephimNaeona,586.6806108510859
NangsuephimNaeona,PathaiudomSchool,475.9440114635955
PathaiudomSchool,SamoRotTamruatThaiPbs,419.2340617102158
SamoRotTamruatThaiPbs,Wiphawadi58,441.8600476240593
Wiphawadi58,RamaGardenHotel,551.3527914468054
RamaGardenHotel,DailynewsNewspaper,556.4855534103881
DailynewsNewspaper,RongnganYaKhun,423.36817697440245
RongnganYaKhun,MoKasetsat,520.9193885636325
MoKasetsat,PaiRotPrachamThangkanThangphiset,505.9330765966409
PaiRotPrachamThangkanThangphiset,ViphawadiHospital,452.17498218366194
ViphawadiHospital,BorisatToyotaWiphawadi46,478.5030954418608
BorisatToyotaWiphawadi46,OppositeWatSamian,500.3668788495126
OppositeWatSamian,SonoWiphawadiNosophoBanmueang,552.846048786589
SonoWiphawadiNosophoBanmueang,SamnaknganKhetChatuchak,521.8691030150947
SamnaknganKhetChatuchak,AkhanChinnawat3BorisatTriPhet,466.46914456056174
AkhanChinnawat3BorisatTriPhet,RongrianHoWang,487.56274196615817
RongrianHoWang,TmbHeadquarter,599.132929984893
TmbHeadquarter,OppositeChatuchakPark,497.4074304813162
OppositeChatuchakPark,DepartmentOfLandTransport,618.4193739591544
DepartmentOfLandTransport,Phahonyothin18,530.32495637774
Phahonyothin18,OppositeWatPhaiton,494.65084787198236
OppositeWatPhaiton,BusStopBTSSaphanKhwai(Exit2),454.9921066504602
BusStopBTSSaphanKhwai(Exit2),BangsuePoliceStation,644.291006410519
BangsuePoliceStation,SaiLom(Phahonyothin8),547.8385649397084
SaiLom(Phahonyothin8),BusStopBTSAri(Exit4),593.602108250579
BusStopBTSAri(Exit4),Ratchakhru(OppositePhahonyothin5),576.876719693783
Ratchakhru(OppositePhahonyothin5),Kanchanakom(Phahonyothin2),570.4867526033523
Kanchanakom(Phahonyothin2),BusStopBTSSanampao(Exit4),435.3766044143271
BusStopBTSSanampao(Exit4),Channel5,450.6626793028101
Channel5,LueCha(OppositePhahonyothin1),477.6546236602744
LueCha(OppositePhahonyothin1),VictoryMonument(PhahonYothinSide),641.8729702015416
