from,to,distance
RatchaWipha(PhahonYothinSoi35/4),ScbBuildingRatchadaphisekSoi46,436.2597625995751
ScbBuildingRatchadaphisekSoi46,ElephantBuilding,479.04476619434377
ElephantBuilding,SatriWoranatBangkhenSchool,544.5647351867325
SatriWoranatBangkhenSchool,CrimeSuppressionDivision,526.4948795765227
CrimeSuppressionDivision,TescoLotusLatphrao,447.69573204628534
TescoLotusLatphrao,OppositeCentralLadprao,461.14001966578434
OppositeCentralLadprao,TmbHeadquarter,380.15134507097497
TmbHeadquarter,BusStopBTSMoChit(Exit4),448.9399366387676
BusStopBTSMoChit(Exit4),OppositeChatuchakPark,443.47850443306703
OppositeChatuchakPark,DepartmentOfLandTransport,382.51257803749047
DepartmentOfLandTransport,Phahonyothin18,412.7753279791505
Phahonyothin18,OppositeWatPhaiton,492.19057470301766
OppositeWatPhaiton,BusStopBTSSaphanKhwai(Exit2),506.66715389172975
BusStopBTSSaphanKhwai(Exit2),BangsuePoliceStation,412.89560720638985
BangsuePoliceStation,SaiLom(Phahonyothin8),407.53828585362595
SaiLom(Phahonyothin8),BusStopBTSAri(Exit4),562.4630829766633
BusStopBTSAri(Exit4),Ratchakhru(OppositePhahonyothin5),541.262544261664
Ratchakhru(OppositePhahonyothin5),Kanchanakom(Phahonyothin2),538.9991307288944
Kanchanakom(Phahonyothin2),BusStopBTSSanampao(Exit4),497.0887273927447
BusStopBTSSanampao(Exit4),Channel5,488.0518672972723
Channel5,LueCha(OppositePhahonyothin1),400.48366586741327
LueCha(OppositePhahonyothin1),VictoryMonument(RatchawithiSide),443.34431450154284
VictoryMonument(RatchawithiSide),ChildrenHospital,420.19882362327206
ChildrenHospital,TheBangkokSchoolForTheBlind,493.6068210041794
TheBangkokSchoolForTheBlind,PrasatNeurologicalInstitute,463.19456598340145
PrasatNeurologicalInstitute,ChitraladaPalace(OppositeRatchawithi22),418.84279740460096
ChitraladaPalace(OppositeRatchawithi22),ChitraladaPalace(OppositeRatchawithi32),541.1521271956402
ChitraladaPalace(OppositeRatchawithi32),DusitZoo,506.69641526771755
DusitZoo,VimanmekPalace,549.7526424442211
VimanmekPalace,Ratchawithi19,427.83515243374234
Ratchawithi19,KrungThonMarketRatchawithiSoi23,433.48691586953277
KrungThonMarketRatchawithiSoi23,KrungThonMarketOutbound,519.7422429394837
KrungThonMarketOutbound,WatPaolohit,544.3986379818896
WatPaolohit,SiamCommercialCollege,432.57140839633917
SiamCommercialCollege,TalatPhongSap,546.6488551133698
TalatPhongSap,OppositeRongrianPinMongkhonKansueksa,451.81401023378874
OppositeRongrianPinMongkhonKansueksa,ThanakitSchool,407.56762345240776
ThanakitSchool,HappyInHotel,452.6697218471533
HappyInHotel,CharanSanitwongSoi34/2,551.4646428409842
CharanSanitwongSoi34/2,CharunBusinessCollege,368.23807890096697
CharunBusinessCollege,BangKhunNonJunction,523.1554644390012
BangKhunNonJunction,OppositeMakroCharansanitwong,458.0792737968306
OppositeMakroCharansanitwong,OodlandSupermarketPhleng.,369.66729280382094
OodlandSupermarketPhleng.,HospitalSrivijayaWadrwk,549.2277899230595
HospitalSrivijayaWadrwk,PoliceStationNoi,468.8737932350077
PoliceStationNoi,AcrossFromNakhonLuangShoppositeing,417.55573206475435
AcrossFromNakhonLuangShoppositeing,WatAmpawa,496.90818155963564
WatAmpawa,MetropolitanElectricityAuthorityThonBuriDistrict,414.7065223174651
MetropolitanElectricityAuthorityThonBuriDistrict,WatPoreang,504.5804802579038
WatPoreang,NangLoiMarket,411.4127958081573
NangLoiMarket,SiamTechnologyCollege(SiamTech),524.3142999708922
SiamTechnologyCollege(SiamTech),WatThaPhra,518.2439361805555
WatThaPhra,CharanSanitWongSoi4,466.0903953004107
CharanSanitWongSoi4,OppositeThePoliceStationYai,370.09401285818404
OppositeThePoliceStationYai,ThaPhraIntersectionPrasartWittayaAnuchonSchoolKindergarten,428.301243105914
ThaPhraIntersectionPrasartWittayaAnuchonSchoolKindergarten,ThonBuriPhalasa,456.656776434936
ThonBuriPhalasa,OppositeThonBuriPhalasa,402.8952655756981
OppositeThonBuriPhalasa,TheMallThapra,404.17536025176594
TheMallThapra,SocialSecurity,475.5096124499442
SocialSecurity,WatSutthawat,555.6277466237223
