from,to,distance
BangkokPortBusTerminal,PortAuthorityOfThailand,746.6384404114079
PortAuthorityOfThailand,BusZone4,720.9713945751284
BusZone4,PatStadium,823.131040013943
PatStadium,TalatPinang,766.5022026610249
TalatPinang,ElectricityAuthorityKhlongToei,851.6206609147949
ElectricityAuthorityKhlongToei,ThailandLife(Kai),832.1537075073322
ThailandLife(Kai),UChuLiangBuilding,757.3226478785923
UChuLiangBuilding,KingChulalongkornMemorialHospitalRobinSrilom,756.1353956780039
KingChulalongkornMemorialHospitalRobinSrilom,MontienHotel,807.719959456397
MontienHotel,WatHunLomphon,738.7929133703601
WatHunLomphon,MandarinHotel,859.4602979640407
MandarinHotel,SaphanLuengChurch,664.9612543041068
SaphanLuengChurch,CentralLabourCourtPathumwan,729.6417989998164
CentralLabourCourtPathumwan,BusStopMRTHuaLamphong(Exit4),902.7644884237242
BusStopMRTHuaLamphong(Exit4),WatThaimit,627.0745200338844
WatThaimit,ThianfahHospital,719.9300061788805
ThianfahHospital,ChaloemburiIntersection,675.486257835722
ChaloemburiIntersection,OldMarketYaowarat,911.0261915229813
OldMarketYaowarat,WatTuk,859.5423078505603
WatTuk,Sampeng-Phahurat,826.4001169388725
Sampeng-Phahurat,OppositeSuksanariSchool,918.177298481249
OppositeSuksanariSchool,YaekBanKhaek(Outbd),661.5735665136626
YaekBanKhaek(Outbd),WongWianYai(Niranrat),687.6533561534951
WongWianYai(Niranrat),BangYiRea(Outbound),727.4472065524827
BangYiRea(Outbound),WatPhoNimitWatWelurachin(TaladPhluPostOffice),691.2660252078505
WatPhoNimitWatWelurachin(TaladPhluPostOffice),SoiThoetThai19,938.876155692965
SoiThoetThai19,TalatPhluRailwayStation,627.9578812660133
TalatPhluRailwayStation,OppositeRongrianPhonPrasatWitthaya,744.0173461671494
OppositeRongrianPhonPrasatWitthaya,SoiThoetThai37,832.724608039813
SoiThoetThai37,SoiThoetThai45,866.0303983884608
SoiThoetThai45,ThaPhasiCharoen,595.5842269222936
