from,to,distance
SanamluangBusTerminal(53L59503),Sanamluang(OppositeThammasartU.),485.5010103270863
Sanamluang(OppositeThammasartU.),Sanamluang(OppositeWatMahathat),572.8490474394596
Sanamluang(OppositeWatMahathat),Sanamluang(OppositeSupremeCourt)Stop.1,518.2548178731937
Sanamluang(OppositeSupremeCourt)Stop.1,KongSalak,548.3411848490862
KongSalak,KhokWuaIntersection,439.11396297023754
KhokWuaIntersection,DemocracyMonument(Suksapan),495.76087198443605
DemocracyMonument(Suksapan),OppositeThaiAirwaysBuilding,431.54504338527516
OppositeThaiAirwaysBuilding,WatKhaeNangLoeng,527.2181796867416
WatKhaeNangLoeng,NationalEconomicAndSocialDevelopmentBoard,473.9201786376612
NationalEconomicAndSocialDevelopmentBoard,OppositeMissionHospitalLanLuangRoad,612.3525707948075
OppositeMissionHospitalLanLuangRoad,MoRatchaphatWalaiYoLongKonSunKrungthep,528.8309279654982
MoRatchaphatWalaiYoLongKonSunKrungthep,PhayathaiPlaza,455.54043077363116
PhayathaiPlaza,RatchathewiDistrictOffice,512.9386474092579
RatchathewiDistrictOffice,ArmyMedicalDepartment,610.6801089215144
ArmyMedicalDepartment,VictoryMonument(PhahonYothinSide),502.2490014213167
VictoryMonument(PhahonYothinSide),LueCha(Phahonyothin1),559.6615495446654
LueCha(Phahonyothin1),Phyathai2Hospital,411.0563616129505
Phyathai2Hospital,BusStopBTSSanampao(Exit3),580.4996998556201
BusStopBTSSanampao(Exit3),Ratchakhru(Phahonyothin5),555.7637566318696
Ratchakhru(Phahonyothin5),BusStopBTSAri(Exit3),521.5550455011734
BusStopBTSAri(Exit3),BorderPatrolPolice,510.3965288540897
BorderPatrolPolice,SenaRuam(Phahonyothin11),474.8411583528806
SenaRuam(Phahonyothin11),BusStopBTSSaphanKhwai(Exit1),501.42320205112236
BusStopBTSSaphanKhwai(Exit1),WatPhaiton,531.7158988995293
WatPhaiton,BusStopBTSMoChit(Exit3),590.7623079072549
BusStopBTSMoChit(Exit3),OppositeTmbHeadquarterBank,490.3469271920985
OppositeTmbHeadquarterBank,CentralLadprao,504.04836409867704
CentralLadprao,OppositeCrimeSuppressionDivision,462.0378280483918
OppositeCrimeSuppressionDivision,OppositeSatriWoranatBangkhenSchool,578.8127974718052
OppositeSatriWoranatBangkhenSchool,OppositeElephantBuilding,486.5368805165752
OppositeElephantBuilding,ThaivichitsilpArtSchool,450.0222526518869
ThaivichitsilpArtSchool,OppositeMayoHospital,418.6365749122672
OppositeMayoHospital,KasetIntersection(Amornpan),588.2240686908577
KasetIntersection(Amornpan),KasetsartUniversity(PhahonyothinSide),609.6169241505926
KasetsartUniversity(PhahonyothinSide),DepartmentOfAgriculturalExtension,461.3818973248136
DepartmentOfAgriculturalExtension,NationalResearchCouncilOfThailand,560.1005629873595
NationalResearchCouncilOfThailand,RoyalForestDept.,554.9958008459496
RoyalForestDept.,ChatuchakPostOffice,515.0840206343048
ChatuchakPostOffice,OppositeSripatumUniversity,478.89051415029394
OppositeSripatumUniversity,BangbuaSchool,416.49655989341903
BangbuaSchool,PramotWitthayatanSchool,452.23652723972543
PramotWitthayatanSchool,BangbuaRestaurant,439.63417524190794
BangbuaRestaurant,Phahonyothin49/2,491.11084337918174
Phahonyothin49/2,BangkhenBusDepot[FrontOf],469.4057159532852
BangkhenBusDepot[FrontOf],WatPhraSiMahathat,415.76557267503586
WatPhraSiMahathat,SatitWatPrasrimahatatSchool,477.55761943375035
SatitWatPrasrimahatatSchool,PhranakhonRajabhatUniversity,576.1220058505561
PhranakhonRajabhatUniversity,CharoenpolSchool,542.306440093156
CharoenpolSchool,ScbCheangWattana,508.28966852994495
ScbCheangWattana,YaekLakSi,448.53992618452963
YaekLakSi,NangsuephimNaeona,514.5055819330869
NangsuephimNaeona,OppositePathaiudomSchoolMiracleGrand,501.32515906069506
OppositePathaiudomSchoolMiracleGrand,ChulabhornResearchInstitute,576.3400011315399
ChulabhornResearchInstitute,ItSquare,605.5411317498373
ItSquare,WatLaksi,459.3470803948984
WatLaksi,TungsonghongHousing,444.6080543971504
TungsonghongHousing,OilCargo,454.0011997510586
OilCargo,DonMuangDistrictOffice,593.2556437759762
DonMuangDistrictOffice,DonMueangNewMarket,483.7212637378575
DonMueangNewMarket,WatDonMueang,633.5970065772211
WatDonMueang,FaiChangDonMueang,447.619863738739
FaiChangDonMueang,DonmuangThaharnagardbumroongSchoolPoliceStationDonmuang,587.5581078488024
DonmuangThaharnagardbumroongSchoolPoliceStationDonmuang,ThaninthonVillageWiphawadiRangSit35,497.7043867013309
ThaninthonVillageWiphawadiRangSit35,MubanYuCharoen,555.5955796105266
MubanYuCharoen,WipawadeeRangsit39YingohranVillage,460.0405994740945
WipawadeeRangsit39YingohranVillage,PaholyothinSchool,464.21391255676826
PaholyothinSchool,WangthongHouse,483.0868473442408
WangthongHouse,RongrianSangkhit,572.3810034858171
RongrianSangkhit,BigCOppositeZeerRangsit,630.0026205664275
BigCOppositeZeerRangsit,SrimummuangMarket,620.2729596210171
SrimummuangMarket,WatPrayoonSivaleeVillage,414.42791642818037
WatPrayoonSivaleeVillage,RangsitUniversity,471.8921580114121
RangsitUniversity,MakroRangsit,505.92516287980106
MakroRangsit,RangsitMarket,627.9275911488116
RangsitMarket,OppositeMubanRattanakosin200Pi,530.0310292763606
OppositeMubanRattanakosin200Pi,RangsitBusDepot,423.09244777445866
