from,to,distance
BodinBusDepot,OppositeSivaNakhonVillage,362.52583187700793
OppositeSivaNakhonVillage,BankOfThailand,335.0037971445239
BankOfThailand,PraksaBusDepot,356.08017972686804
PraksaBusDepot,MetallicSteelCenterCorporation,332.8468129062172
MetallicSteelCenterCorporation,Somjit,334.6670214361584
Somjit,RobinsonSamutprakarn,318.47691710024105
RobinsonSamutprakarn,USaiLuat,266.37061602183076
USaiLuat,PahuangSchool,392.489099032774
PahuangSchool,SamutPrakanHospital,341.7275778568883
SamutPrakanHospital,WongwianThaiban,334.61143080248604
WongwianThaiban,PakNamMarket,288.9191113627837
PakNamMarket,SalaKlangChangwatSamutPrakan,395.97231429512357
SalaKlangChangwatSamutPrakan,RongrianSaraphatChangSamutPrakan,271.5346583107387
RongrianSaraphatChangSamutPrakan,Navy,311.6900292927258
Navy,RongrianNairueaPraisaniPaknam,316.42480838087795
RongrianNairueaPraisaniPaknam,WatBangNangKreng,355.0464943314801
WatBangNangKreng,OppositeSukhumvitSoi17,337.16736569939184
OppositeSukhumvitSoi17,OppositeRongNom,292.00877681848755
OppositeRongNom,DetUdom(Nfe.).,388.4859498950471
DetUdom(Nfe.).,KhongKroekKao,398.2231253985099
KhongKroekKao,WatTraiChangErawan,303.81044491587204
WatTraiChangErawan,HiTaChiToyota,280.12602957619436
HiTaChiToyota,PttPetrolStation.,314.2080124093383
PttPetrolStation.,OppositeHangBikSiSamrong,354.04709441552444
OppositeHangBikSiSamrong,SamrongMarketOppositeSukhumvitSoi11,379.8478502688466
SamrongMarketOppositeSukhumvitSoi11,SoiSantiKham(ThoNakhonLuangThai)Soi74,336.2057540018654
SoiSantiKham(ThoNakhonLuangThai)Soi74,SukhumvitSoi70/1,350.18262032421933
SukhumvitSoi70/1,BearingSkytrainStationLasal,379.79328475616285
BearingSkytrainStationLasal,ManaromHospital,267.247189508185
ManaromHospital,BangnaSkytrainStation,273.795093771768
BangnaSkytrainStation,BangnaIntersection(Inbound),378.0008099698594
BangnaIntersection(Inbound),Kluaynamthai2Hospital,306.77106945036167
Kluaynamthai2Hospital,BusStopBTSUdomsuk(Exit4),356.38961639941203
BusStopBTSUdomsuk(Exit4),Sukhumvit66,392.49623259175826
Sukhumvit66,UdomSukPostOffice,298.46413291512994
UdomSukPostOffice,WachirathamSatit(OppositeSukhumvit101/1),364.4202095744109
WachirathamSatit(OppositeSukhumvit101/1),BusStopBTSPunnawithi(Exit4),334.0381863970599
BusStopBTSPunnawithi(Exit4),BusStopBTSPunnawithi(Exit2),267.99690804382243
BusStopBTSPunnawithi(Exit2),Sukhumvit62/1,346.55924712471034
Sukhumvit62/1,TalatBangChak(Sukhumvit93),384.30278972580686
TalatBangChak(Sukhumvit93),SukhumvitSoi56,316.13119484473515
SukhumvitSoi56,RongrianNariNiramon(KhetPhraKhanong),315.66174079437366
RongrianNariNiramon(KhetPhraKhanong),BusStopBTSOnNut(Exit2),386.2446324393736
BusStopBTSOnNut(Exit2),TalatOnNut(KanPrapaOnNut)KanPrapaPhraKhanong,271.57825824596034
TalatOnNut(KanPrapaOnNut)KanPrapaPhraKhanong,OppositePhrakhanongMarket,341.14687736009876
OppositePhrakhanongMarket,BusStopBTSPhraKhanong(Exit2),293.0569364386125
BusStopBTSPhraKhanong(Exit2),GatewayEkamai,356.53433006274054
GatewayEkamai,BangkokPlanetarium,392.4098171584124
BangkokPlanetarium,SoiSukhumvit40,390.9722006646417
