from,to,distance
SalaWaKanKrungthepmahanakhon,SaoChingcha,586.5747122391642
SaoChingcha,Phahurat(Pohchang-Suankularb),479.97793310503994
Phahurat(Pohchang-Suankularb),SaphanPhut,547.1145869063866
SaphanPhut,SoiSomdetchaophraya6,405.2457864454137
SoiSomdetchaophraya6,OppositeSoiSomdetchaophraya12,509.12571283641915
OppositeSoiSomdetchaophraya12,KulsiriSchool,461.58361315920587
KulsiriSchool,SoiThaDindaeng,553.2858913270221
SoiThaDindaeng,Latya8,452.0769735697608
Latya8,KrungdebCo-OperativeLatya,429.57459597582266
KrungdebCo-OperativeLatya,OppositeRobinsonLatya,524.7729558485406
OppositeRobinsonLatya,BangYiRea(Outbound),568.4276556422011
BangYiRea(Outbound),NaowaChamnianBridge(Outbound),443.51094371066847
NaowaChamnianBridge(Outbound),OppositeWatSangkajai,571.8871497797012
OppositeWatSangkajai,SoiPhetkasem5/1,496.9390092621862
SoiPhetkasem5/1,Conifers.Yai,471.57710135031255
Conifers.Yai,CharanSanitWongSoi1,443.48314912543924
CharanSanitWongSoi1,SesawechVidhayaSchool,568.955774478573
SesawechVidhayaSchool,ThonburiCommercialCollege,539.652683488723
ThonburiCommercialCollege,WatBangSaoThong,529.2461960241081
WatBangSaoThong,OppositeMetropolitanElectricityAuthorityThonBuriDistrict,455.55467914623216
OppositeMetropolitanElectricityAuthorityThonBuriDistrict,SoiBupphaSawan,571.1911898611345
SoiBupphaSawan,NakornLuangShoppositeing,409.4984799129364
NakornLuangShoppositeing,OppositeTheHospitalSrivijayaWadrwk.,530.5896010702179
OppositeTheHospitalSrivijayaWadrwk.,WatRuakSuttharam,411.50174975034065
WatRuakSuttharam,BangKhunSi,481.41416254388264
BangKhunSi,BangKhunNon,512.1504132164555
BangKhunNon,CharansanitwongTechnologicalCollege,476.95864473424336
CharansanitwongTechnologicalCollege,CharanSanitWongSoi43,460.8917979947424
CharanSanitWongSoi43,WatNaiRong,519.1146794722657
WatNaiRong,PataPinklao,476.8021368864494
PataPinklao,PhraPinklaoBridge(Inbound),596.8120232614004
PhraPinklaoBridge(Inbound),KongSalak,502.2194108634148
KongSalak,KhokWuaIntersection,523.9490259658525
KhokWuaIntersection,DemocracyMonument(Suksapan),488.33958104574214
