from,to,distance
VictoryMonument(PhahonYothinSide),PantipNgamwongwan,693.5800704323
PantipNgamwongwan,OppositeTheMallNgamwongwan,673.9640960746794
OppositeTheMallNgamwongwan,PhongphetIntersection(SoiPhongPhetPhathana),696.4191918552875
PhongphetIntersection(SoiPhongPhetPhathana),F1Chinnakhet,761.1988222959734
F1Chinnakhet,ChinKhet2,705.2209386752244
ChinKhet2,KlongPremCentralPrison,841.6344081466781
KlongPremCentralPrison,KasetPratu3,845.4494068542245
KasetPratu3,KasetsartUniversity,836.8761896551443
KasetsartUniversity,KasetsartUniversity(PhahonyothinSide),589.406037560811
KasetsartUniversity(PhahonyothinSide),DepartmentOfAgriculturalExtension,860.6177063059062
DepartmentOfAgriculturalExtension,NationalResearchCouncilOfThailand,641.6830360334287
NationalResearchCouncilOfThailand,RoyalForestDept.,643.9995364889016
RoyalForestDept.,ChatuchakPostOffice,830.9297241003565
ChatuchakPostOffice,OppositeSripatumUniversity,695.1450310734882
OppositeSripatumUniversity,BangbuaSchool,771.1290265932602
BangbuaSchool,PramotWitthayatanSchool,843.0013573007066
PramotWitthayatanSchool,BangbuaRestaurant,795.7332613357465
BangbuaRestaurant,Phahonyothin49/2,726.2284756329979
Phahonyothin49/2,BangkhenBusDepot[FrontOf],629.4032886489281
BangkhenBusDepot[FrontOf],WatPhraSiMahathat,809.8751683985721
WatPhraSiMahathat,OppositeThetKoLotatBangKhen,728.621539460557
OppositeThetKoLotatBangKhen,SoiNamSaiPhahonYothin61,596.887209455308
SoiNamSaiPhahonYothin61,PhahonYothin65,794.0122199726104
PhahonYothin65,PhahonYotinSoi67/1,865.1147885197563
PhahonYotinSoi67/1,ThanakhanKrungthaiOppositeRongphayabanSensan,656.1727951717562
ThanakhanKrungthaiOppositeRongphayabanSensan,OppositeBikSiSaphanMai,631.6396752963514
OppositeBikSiSaphanMai,TalatThaiNarong,616.4395842349586
TalatThaiNarong,TalatYingCharoen,776.9291216148029
TalatYingCharoen,OppositeYaekWatKoYaekSaiMaiChongthangPharaChanthara,663.3783629080197
OppositeYaekWatKoYaekSaiMaiChongthangPharaChanthara,OppositeChongthangThaDindaengRongrianSenathikanThahanAkat,852.8309741840301
OppositeChongthangThaDindaengRongrianSenathikanThahanAkat,OppositeRongphayabanPhumiphon-Adunyadet,821.036847312385
OppositeRongphayabanPhumiphon-Adunyadet,OppositeSamosonThahanAkat,637.4656122330634
OppositeSamosonThahanAkat,OppositeRongrianRitThiYa,695.3591611521454
OppositeRongrianRitThiYa,PhiphitthaphanKongthapAkat,672.7173979267484
PhiphitthaphanKongthapAkat,KongbanchakanKongthapArkatThai,751.8086777183067
KongbanchakanKongthapArkatThai,YaekKhopoYaekPaetChaek,672.1521844290917
YaekKhopoYaekPaetChaek,OppositeKomo25PhahonYothin54/1,747.4676598801883
OppositeKomo25PhahonYothin54/1,OppositeSoiAenNek,662.2866016932327
OppositeSoiAenNek,OppositeSoi39MubanKaDenHom,887.51204941571
OppositeSoi39MubanKaDenHom,OppositeB.CareMedicalCenter,817.8235651270666
OppositeB.CareMedicalCenter,OppositeYaekLamLukKa,730.2873586092898
OppositeYaekLamLukKa,BigCOppositeZeerRangsit,595.9651467087853
BigCOppositeZeerRangsit,SrimummuangMarket,698.2596048958617
SrimummuangMarket,WatPrayoonSivaleeVillage,800.5546475430923
WatPrayoonSivaleeVillage,RangsitUniversity,794.083971789428
RangsitUniversity,MakroRangsit,647.2890758604539
MakroRangsit,RangsitMarket,897.8424327137624
RangsitMarket,OppositeMubanRattanakosin200Pi,661.1155789605784
OppositeMubanRattanakosin200Pi,RangsitBusDepot,602.2925024299477
