from,to,distance
BanglumphuIntersection1,WatChanasongkram,343.0784419763819
WatChanasongkram,KongSalak,300.2222568129126
KongSalak,KhokWuaIntersection,373.458523720286
KhokWuaIntersection,DemocracyMonument(Suksapan),338.94581798718605
DemocracyMonument(Suksapan),DemocracyMonument(OppositeSuksapan),311.61426760249856
DemocracyMonument(OppositeSuksapan),KhokWuaIntersectionOppositeLottery,342.3894325944699
KhokWuaIntersectionOppositeLottery,OppositeKongSalak,287.13860892033057
OppositeKongSalak,Sanamluang(SupremeCourt),356.8349413159721
Sanamluang(SupremeCourt),Sanamluang(CityPillarShrine),285.97597508737505
Sanamluang(CityPillarShrine),MinistryOfDefense,374.4124915921828
MinistryOfDefense,SuanChaoChet,370.90745089785173
SuanChaoChet,PhraPhiphit,288.8873927612643
PhraPhiphit,Phahurat(Pohchang-Suankularb),289.8797042541145
Phahurat(Pohchang-Suankularb),SaphanPhut,337.07782285109823
SaphanPhut,SoiSomdetchaophraya6,291.1992716527207
SoiSomdetchaophraya6,OppositeSoiSomdetchaophraya12,376.99455977465067
OppositeSoiSomdetchaophraya12,OppositeRongrianKunSiriBorihanThurakitLaeTheknoloyiKrungthepPaiyannoi,359.70709561626563
OppositeRongrianKunSiriBorihanThurakitLaeTheknoloyiKrungthepPaiyannoi,SoiSomdetchaophraya18,396.54271066117894
SoiSomdetchaophraya18,SoiSomdetchaophraya13,304.3680847788191
SoiSomdetchaophraya13,TaksinHospital,304.28562540498706
TaksinHospital,KlongsanMarket,279.76367727777904
KlongsanMarket,Iconsiam,331.9352030799532
Iconsiam,ThePeninsulaBangkok,372.96206926907604
ThePeninsulaBangkok,OppositeRongrianAnubanBanThai,386.2137667070281
OppositeRongrianAnubanBanThai,SoiCharoenNakhon17,370.5751834566479
SoiCharoenNakhon17,CharoenNakhon21-23,324.4059560958841
CharoenNakhon21-23,WatSawetchat,332.9898724982145
WatSawetchat,SoiCharoenNakhonSoi39,396.14573825576446
SoiCharoenNakhonSoi39,CharoenNakhonSoi51,386.0057377029916
CharoenNakhonSoi51,TalatCharoenNakhon,338.7452145958855
TalatCharoenNakhon,ThaiSeri(OppositeCharoenNakhon52),310.6178867862534
ThaiSeri(OppositeCharoenNakhon52),SoiCharoenNakhon57/1,300.70052460809814
SoiCharoenNakhon57/1,OppositeCharoenNakhon56,394.27460464744223
OppositeCharoenNakhon56,SoiCharoenNakhon59,288.6027342903724
SoiCharoenNakhon59,MeasuredBagngmchn,304.64756784064446
MeasuredBagngmchn,SoiCharoenNakhon61,342.4052757480839
SoiCharoenNakhon61,SoiCharoenNakhon63,301.9629268014773
SoiCharoenNakhon63,SoiCharoenNakhon65,380.1320854628947
SoiCharoenNakhon65,SoiRatBuranaSoi11,292.87016995082456
SoiRatBuranaSoi11,GoodInnHotel,300.5408803987571
GoodInnHotel,PamNammanSayamSahaBorikanChamkat(Mahachon),396.5248558354634
PamNammanSayamSahaBorikanChamkat(Mahachon),NaBorisatKrungthepKhlangEkkasanChamkat,363.1861465641323
NaBorisatKrungthepKhlangEkkasanChamkat,BigCRatburana,295.3208198645155
BigCRatburana,OppositePublicHealthCenterRatBurana39,281.69373096059627
OppositePublicHealthCenterRatBurana39,KhlangsinkhaRatBurana,335.9701577681462
KhlangsinkhaRatBurana,OppositeSoiRatBurana28,324.90712668787484
OppositeSoiRatBurana28,SoiRatBuRa27,390.60509517891524
SoiRatBuRa27,KasikornthaiBankOppositeSoiPangSapha,367.45331268491515
KasikornthaiBankOppositeSoiPangSapha,KodangChaiYong,300.6185009442634
KodangChaiYong,ChumchonChaengRon,395.22705553306577
ChumchonChaengRon,RongrianChaengRonWitthaya,407.28261225285286
RongrianChaengRonWitthaya,ChaengRonSchool(RatBuranaSoi37),365.6374249916842
ChaengRonSchool(RatBuranaSoi37),OppositeSoiRatBurana46,349.6239194220859
OppositeSoiRatBurana46,SoiRatBurana39,363.5679964961804
SoiRatBurana39,SoiBuranaSutKhet4,306.7164235391462
SoiBuranaSutKhet4,SoiPhraRatWiRiYaPhon16,309.27207862037164
SoiPhraRatWiRiYaPhon16,OppositeHuapaiCenterLtd.,288.7955270091782
OppositeHuapaiCenterLtd.,WatKlang,382.31921266970556
WatKlang,PakLatFaMaSi,404.86045124029766
