from,to,distance
BusDepot3848(Ramkhamhaeng2),WitthayakhetRamKhamNgae,506.01824749446746
WitthayakhetRamKhamNgae,SoiChanYawat,499.06794439622655
SoiChanYawat,RachwinitbangkeawSchool,402.7011530497384
RachwinitbangkeawSchool,OppositeMubanSantiNakhon,387.34622295441983
OppositeMubanSantiNakhon,PiyaminHospital,421.15352295969876
PiyaminHospital,SoiMittraphap,391.39864243277947
SoiMittraphap,BangNaThaoWoe,414.54547166583836
BangNaThaoWoe,OppositeositTheRevenueDepartmentOfficeBangpleePremruthai,436.5811230406281
OppositeositTheRevenueDepartmentOfficeBangpleePremruthai,NaTuekNeChan,417.423319720348
NaTuekNeChan,ThekNoPremRuethai,367.8892158459868
ThekNoPremRuethai,Bangna-Trad50,470.59501491921617
Bangna-Trad50,KanKhehaBangNa,499.92642126666954
KanKhehaBangNa,OppositeCentralBangna,524.1240026315943
OppositeCentralBangna,BangNa-Trat28,427.31633627583466
BangNa-Trat28,AvanaHotel,416.4815219524728
AvanaHotel,PrapamontriSchool,382.40001168297044
PrapamontriSchool,BitecBangna,363.6083579945526
BitecBangna,BangNaIntersection(Bitec),357.83942037657647
BangNaIntersection(Bitec),BangnaIntersection(Inbound),478.52840977650317
BangnaIntersection(Inbound),Kluaynamthai2Hospital,482.8946358011718
Kluaynamthai2Hospital,BusStopBTSUdomsuk(Exit4),482.34071901384004
BusStopBTSUdomsuk(Exit4),Sukhumvit66,390.70188690459753
Sukhumvit66,UdomSukPostOffice,489.6542585757412
UdomSukPostOffice,WachirathamSatit(OppositeSukhumvit101/1),434.03467693168835
WachirathamSatit(OppositeSukhumvit101/1),BusStopBTSPunnawithi(Exit4),406.33891806086916
BusStopBTSPunnawithi(Exit4),BusStopBTSPunnawithi(Exit2),417.04622494070935
BusStopBTSPunnawithi(Exit2),Sukhumvit62/1,424.6721977647085
Sukhumvit62/1,TalatBangChak(Sukhumvit93),503.40145859871785
TalatBangChak(Sukhumvit93),SukhumvitSoi56,493.93885870666105
SukhumvitSoi56,RongrianNariNiramon(KhetPhraKhanong),441.20566715096163
RongrianNariNiramon(KhetPhraKhanong),BusStopBTSOnNut(Exit2),359.9418991819408
BusStopBTSOnNut(Exit2),TalatOnNut(KanPrapaOnNut)KanPrapaPhraKhanong,500.1604897578532
TalatOnNut(KanPrapaOnNut)KanPrapaPhraKhanong,OppositePhrakhanongMarket,521.3331406606849
OppositePhrakhanongMarket,BusStopBTSPhraKhanong(Exit2),464.7957367633315
BusStopBTSPhraKhanong(Exit2),PaiRongrianSiWiKon,477.6283286171466
PaiRongrianSiWiKon,GatewayEkamai,524.3370257599591
GatewayEkamai,BangkokPlanetarium,485.61876625288494
BangkokPlanetarium,SoiSukhumvit40,449.18374984428544
SoiSukhumvit40,BusStopBTSThonglo(Exit2/4),365.13367706273885
BusStopBTSThonglo(Exit2/4),SoiSukhumvit34(SoiSuphang),467.13067328088823
SoiSukhumvit34(SoiSuphang),SoiSukhumvit28(SoiBansan),466.2256927506126
SoiSukhumvit28(SoiBansan),BusStopBTSPhromphong(Exit4),435.082165085596
BusStopBTSPhromphong(Exit4),BenjasiriPark,353.1120969854179
BenjasiriPark,SoiSukhumvitSoi20,498.3257955696151
SoiSukhumvitSoi20,SoiSukhumvit18,509.01649957179774
SoiSukhumvit18,SukhumvitSoi12(RoBinSanSukhumvit),403.6016932865145
SukhumvitSoi12(RoBinSanSukhumvit),SoiSukhumvit10(Ambasder)SuanChoowit,468.9360650839052
SoiSukhumvit10(Ambasder)SuanChoowit,SukhumvitSoi6BusStopBTSNana,466.7209951168339
SukhumvitSoi6BusStopBTSNana,PlernjitCenterSoiNana,348.38444949089745
PlernjitCenterSoiNana,BusStopBTSPhloenchit(Exit4),397.55612950347023
BusStopBTSPhloenchit(Exit4),SoiTonson,462.24881938591653
SoiTonson,RoyalThaiPolice,474.65644757237084
RoyalThaiPolice,SiamSquare,466.16283541409524
SiamSquare,BusStopBTSNationalStation,470.2055404875089
BusStopBTSNationalStation,CharoenPhon,492.2556207618444
CharoenPhon,SrijillasapBuilding,459.588829726386
SrijillasapBuilding,WatthepsirinSchool,482.93362094791405
WatthepsirinSchool,ThepsirinSchool,403.0038156638255
ThepsirinSchool,WatPhlapphlaChai,375.49396644843216
WatPhlapphlaChai,BmaGeneralHospital(ThanonLuangSide),370.5014771672248
BmaGeneralHospital(ThanonLuangSide),Worachak,408.1146286807874
Worachak,Chakkawat,355.1524724696245
Chakkawat,WatChaichanaSongkhram(WatTuek),495.8075765987961
WatChaichanaSongkhram(WatTuek),Wangburapa,379.51869351282807
Wangburapa,ChaloemKrung,483.9891448905151
ChaloemKrung,CharachonKlang,491.1982658873221
CharachonKlang,TerritorialDefenseCommand,395.5018316587035
TerritorialDefenseCommand,SuanChaoChet,440.267480213348
