from,to,distance
SamsenRailwayStation,NakhonChaiSi,663.5597229416361
NakhonChaiSi,SoiWatSawat,462.05818150793385
SoiWatSawat,Sriyan,536.401802315212
Sriyan,OppositeVajiraHospital,611.056184131669
OppositeVajiraHospital,OppositeSaintGabrielCollege,523.7234116292342
OppositeSaintGabrielCollege,OppositeNationalLibrary,689.211877259709
OppositeNationalLibrary,OppositeRmutpThewet,603.2477598313367
OppositeRmutpThewet,ThewetIntersection,498.68287852805355
ThewetIntersection,BangkunpomIntersection,639.8795821570259
BangkunpomIntersection,WatMaiAmataros,535.0716293952814
WatMaiAmataros,OppositePhranakhonDistrictOffice,515.9130965917498
OppositePhranakhonDistrictOffice,KongSalak,604.00840295223
KongSalak,KhokWuaIntersection,583.2643025970776
KhokWuaIntersection,DemocracyMonument(OppositeSuksapan),688.5532527752888
DemocracyMonument(OppositeSuksapan),KhokWuaIntersectionOppositeLottery,482.4275734272834
KhokWuaIntersectionOppositeLottery,OppositeKongSalak,500.11440435383247
OppositeKongSalak,Sanamluang(SupremeCourt),513.235345569525
Sanamluang(SupremeCourt),Sanamluang(CityPillarShrine),594.0184094843069
Sanamluang(CityPillarShrine),MinistryOfDefense,570.9273588153893
MinistryOfDefense,SuanChaoChet,683.3001458033365
SuanChaoChet,Phahurat(Pohchang-Suankularb),523.9397263108606
Phahurat(Pohchang-Suankularb),OppositeSuksanariSchool,532.3878228999293
OppositeSuksanariSchool,YaekBanKhaek(Outbd),511.2063934267949
YaekBanKhaek(Outbd),WongWianYai(Niranrat),573.4593163831671
WongWianYai(Niranrat),BangYiRea(Outbound),659.8192509610739
BangYiRea(Outbound),WatPhoNimitWatWelurachin(TaladPhluPostOffice),547.0610177559681
WatPhoNimitWatWelurachin(TaladPhluPostOffice),TalatPhluRailwayStation,562.2098405848724
TalatPhluRailwayStation,OppositeRongrianPhonPrasatWitthaya,679.5434107768788
OppositeRongrianPhonPrasatWitthaya,SoiThoetThai37,531.9240395657553
SoiThoetThai37,SoiThoetThai45,556.7292958293474
SoiThoetThai45,SoiThoetThai43,504.11922541835276
SoiThoetThai43,SoiThoetThai30,634.6306381633378
SoiThoetThai30,MaliThongIntersection(WatthanaSuksaSchool),571.3120694327384
MaliThongIntersection(WatthanaSuksaSchool),RuamchaiMarket,602.1387669936823
RuamchaiMarket,OppositeMetroParkSathorn,740.7266003294377
OppositeMetroParkSathorn,WatSingIntersection(KanlapaphruakRoadOutbound),670.6992551963855
WatSingIntersection(KanlapaphruakRoadOutbound),BangBonIntersection(BangBon1Road),638.2131800509851
BangBonIntersection(BangBon1Road),BusDepot9(Kalpapruek),461.22482785332085
