from,to,distance
Bangbuathong(BuathongKheha)BusDepot,YaekKheha(RongrianPiyaChat),557.328016724071
YaekKheha(RongrianPiyaChat),LandHouses,570.2277363701744
LandHouses,RongrianChumchonMaitriUthit,613.653754350599
RongrianChumchonMaitriUthit,OppositeBanBanana-Noi.,484.8226033937936
OppositeBanBanana-Noi.,MubanPoPhaSukNiWet,496.76666523568025
MubanPoPhaSukNiWet,OppositeSunNitSanBangBuaThong,608.8481306398713
OppositeSunNitSanBangBuaThong,VillageJuntimaThaniM.BangSoi35.,572.0919865707625
VillageJuntimaThaniM.BangSoi35.,OppositeMubanBuaThongPropPerTy,673.3736647964814
OppositeMubanBuaThongPropPerTy,KanFaifaNakhonLuangSakhaBangBuaThong,604.3937497947047
KanFaifaNakhonLuangSakhaBangBuaThong,MubanRattanaThiBet,681.5796246285565
MubanRattanaThiBet,CentralWestgate,505.54157204166285
CentralWestgate,VillageKrisdaCity10OppositeTheVillageOfTanaKan.,631.8971806034548
VillageKrisdaCity10OppositeTheVillageOfTanaKan.,FigOppositeWatBigSupplies,486.1371036457342
FigOppositeWatBigSupplies,YellowWatPhai,511.2501040242917
YellowWatPhai,SomeSplitBetel,564.3031924510962
SomeSplitBetel,SanChaoluangPuKhun,663.520266820498
SanChaoluangPuKhun,PakSoiThaIt,471.44266998035755
PakSoiThaIt,AbanManeeya,550.2142212099949
AbanManeeya,BusStopBTSSaiMa,493.3844395457727
BusStopBTSSaiMa,FlyoverSuetrong,501.411959717035
FlyoverSuetrong,SoiRattanaThiBet36,644.7349928877584
SoiRattanaThiBet36,ShowRoomNissan,638.8169497811657
ShowRoomNissan,BangkokBank(Rattanathibet),669.2229923601442
BangkokBank(Rattanathibet),CentralRattanathibet,624.518601289202
CentralRattanathibet,OppositeSoiWatSamonKot,615.6293775081489
OppositeSoiWatSamonKot,OppositeBigCRatthanathibet,480.82343392357274
OppositeBigCRatthanathibet,MubanIndothai(Rathanathibet18),670.1287263830253
MubanIndothai(Rathanathibet18),SalaKlangChangwatNonthaburi,600.4835221030058
SalaKlangChangwatNonthaburi,RongrianSayamBorihanThurakitNonthaburi,674.8351052074681
RongrianSayamBorihanThurakitNonthaburi,OppositeSoiIgneous(SoiNgam1).,502.7469155669778
OppositeSoiIgneous(SoiNgam1).,RoadEyewear,509.01587529432004
RoadEyewear,NgamwongwarnSoi17,611.0219028909861
NgamwongwarnSoi17,PantipNgamwongwan,527.7954496816134
PantipNgamwongwan,OppositeTheMallNgamwongwan,648.6147485271857
OppositeTheMallNgamwongwan,PhongphetIntersection(SoiPhongPhetPhathana),666.1475456556657
PhongphetIntersection(SoiPhongPhetPhathana),F1Chinnakhet,634.9718947850945
F1Chinnakhet,ChinKhet2,549.153085894367
ChinKhet2,KlongPremCentralPrison,517.3226984751925
KlongPremCentralPrison,KlongPremCentralPrisonOppositeElectricity.,526.225784903862
KlongPremCentralPrisonOppositeElectricity.,TheSeparationOfAgriculture,510.885107575598
TheSeparationOfAgriculture,WatThawaSunthon,675.0721036276124
WatThawaSunthon,MoKasetsat,678.3855282129032
MoKasetsat,ViphawadiHospital,511.6735328747957
ViphawadiHospital,BorisatToyotaWiphawadi46,524.2442514240673
BorisatToyotaWiphawadi46,OppositeWatSamian,601.3271841912489
OppositeWatSamian,SonoWiphawadiNosophoBanmueang,698.813580765394
SonoWiphawadiNosophoBanmueang,SamnaknganKhetChatuchak,655.8551782400235
SamnaknganKhetChatuchak,AkhanChinnawat3BorisatTriPhet,650.6746998480312
AkhanChinnawat3BorisatTriPhet,RongrianHoWang,486.2760634754334
RongrianHoWang,TmbHeadquarter,580.2833100438496
TmbHeadquarter,BusStopBTSMoChit(Exit4),536.2569268610838
BusStopBTSMoChit(Exit4),BusStopMRTKamphaengphetStation,648.8739718762661
BusStopMRTKamphaengphetStation,OppositeJjMall,486.65037118476266
OppositeJjMall,OppositeQueenSirikitPark,615.5843586585005
OppositeQueenSirikitPark,Mochit2BusDepot,584.7455854770797
