from,to,distance
Mochit2BusDepot,OppositeNikhomRotfaiKm.11,424.1327965937781
OppositeNikhomRotfaiKm.11,OppositeBangchakKamphaengphet2,398.9910784629775
OppositeBangchakKamphaengphet2,AkhanChinnawat3BorisatTriPhet,410.7422837819996
AkhanChinnawat3BorisatTriPhet,RongrianHoWang,358.9122832615288
RongrianHoWang,TmbHeadquarter,515.566511649764
TmbHeadquarter,OppositeChatuchakPark,487.45042525476777
OppositeChatuchakPark,DepartmentOfLandTransport,437.26335869074666
DepartmentOfLandTransport,Phahonyothin18,427.161399752239
Phahonyothin18,OppositeWatPhaiton,424.7829845904612
OppositeWatPhaiton,BusStopBTSSaphanKhwai(Exit2),431.40290024668093
BusStopBTSSaphanKhwai(Exit2),PraDiPhatSoi20,427.58366656210427
PraDiPhatSoi20,RongraemMiDoHoten,406.49980357632916
RongraemMiDoHoten,SamnaknganLekhathikan,376.1990412094705
SamnaknganLekhathikan,PradiphatIntersection,463.5951976070439
PradiphatIntersection,KromthahanPuenyaiThi1RaksaPhra-Ong,437.39197396102435
KromthahanPuenyaiThi1RaksaPhra-Ong,KhosothoboSaphanDaeng,443.78106640464665
KhosothoboSaphanDaeng,ThahanSuesan(DepartmentOfMilitaryCommunications),438.1627972862746
ThahanSuesan(DepartmentOfMilitaryCommunications),OppositeKromSanPhaWutThahanBok,402.8174542999308
OppositeKromSanPhaWutThahanBok,MoPhan3,496.1668018522947
MoPhan3,WatMaiThongSen,514.9099358518181
WatMaiThongSen,YanKro,518.1385743906343
YanKro,BangKaBue,361.89396706193173
BangKaBue,WatKromCholSoiSamsen22,404.08458872057975
WatKromCholSoiSamsen22,Sriyan,489.9213491453385
Sriyan,OppositeVajiraHospital,528.6089518867615
OppositeVajiraHospital,OppositeSamsen11-13,508.57546576102663
OppositeSamsen11-13,OppositeSaintGabrielCollege,435.25269137032467
OppositeSaintGabrielCollege,OppositeNationalLibrary,402.3703036722414
OppositeNationalLibrary,OppositeRmutpThewet,383.82935624779543
OppositeRmutpThewet,ThewetIntersection,538.8533965818896
ThewetIntersection,BangkunpomIntersection,385.49474930250665
BangkunpomIntersection,WatMaiAmataros,382.94031232743504
WatMaiAmataros,OppositePhranakhonDistrictOffice,398.3974822244264
OppositePhranakhonDistrictOffice,WatChanasongkram,371.36303990232375
WatChanasongkram,NationalGallery,457.92142059709994
NationalGallery,OppositeNationalTheater,539.1961523996393
OppositeNationalTheater,Sanamluang(OppositeThammasartU.),503.5270639439482
Sanamluang(OppositeThammasartU.),WatMahathatYuwaratrangsarit,524.0262288578907
WatMahathatYuwaratrangsarit,SilpakornUniversity,368.2543541834696
SilpakornUniversity,OppositeRatchaWoraditPier,393.76586245942445
OppositeRatchaWoraditPier,OppositeNakarapiromPark,501.95877284399205
OppositeNakarapiromPark,SuanChaoChet,429.45516045101834
SuanChaoChet,Phahurat(Pohchang-Suankularb),533.4949038835982
Phahurat(Pohchang-Suankularb),SaphanPhut,399.07803869683437
SaphanPhut,OppositeSuksanariSchool,381.9460459484654
OppositeSuksanariSchool,YaekBanKhaek(Outbd),431.8562016006941
YaekBanKhaek(Outbd),WongWianYai(Niranrat),519.8729182018005
WongWianYai(Niranrat),WongwianYai,389.57295331769416
WongwianYai,SathonIntersection(SomdetPhraChaoTaksin7),374.96656060589874
SathonIntersection(SomdetPhraChaoTaksin7),TaksinIntersection,530.2692299742582
TaksinIntersection,BusStopBTSWongwianyai(Exit3),391.90036698682883
BusStopBTSWongwianyai(Exit3),SinnsathornTower,414.80026482822336
SinnsathornTower,BusStopBTSKrungthonburi(Exit1),555.1012986370346
BusStopBTSKrungthonburi(Exit1),BusStopBTSKrungthonburi(Exit3),525.7982120910897
