from,to,distance
OppositeMinburiPoliceStation,SatriSethabutBamphenSchool,330.8005345489862
SatriSethabutBamphenSchool,RamaIxCommemorationParkMinburi,399.71769400796626
RamaIxCommemorationParkMinburi,Chatuchak2MarketMinburi,385.0209386878626
Chatuchak2MarketMinburi,Navamin9Hospital,321.96379561635354
Navamin9Hospital,MinBuriIntersection(OppositeSoiTakhian),332.85772496469
MinBuriIntersection(OppositeSoiTakhian),SerirukHospital,314.1301476998727
SerirukHospital,SoiSerithai68Yak1,390.0527666422141
SoiSerithai68Yak1,SoiSerithai62,279.05820026638037
SoiSerithai62,BoSahaYuNian,288.9482705733545
BoSahaYuNian,BoHonDaBangChan(Serithai56),364.32107707578314
BoHonDaBangChan(Serithai56),RongrianSongWit,382.9266022535365
RongrianSongWit,KhlongLoLae,317.35247468813145
KhlongLoLae,OppositeMubanKeSara,346.40081647957186
OppositeMubanKeSara,OppositePakThangSuanSayam,276.99900133779215
OppositePakThangSuanSayam,OppositeSunToyota,393.1479131621927
OppositeSunToyota,SeriThaiSoi46,333.41203121241074
SeriThaiSoi46,RueanThongNiwet,333.91229176793155
RueanThongNiwet,OppositeBoPhaNaSonik,383.879838511996
OppositeBoPhaNaSonik,OppositeMubanSahakon,301.0584061555937
OppositeMubanSahakon,OppositeMubanPiamsuk,301.44888345401966
OppositeMubanPiamsuk,SeriThaiSoi20/1,284.02321631819814
SeriThaiSoi20/1,SeriThaiSoi16,334.03821037595793
SeriThaiSoi16,KhlongBangToei(Inbound),368.45408083674977
KhlongBangToei(Inbound),ChinavornSchool,320.8298658850398
ChinavornSchool,SeriThaiSoi10SoiTaSian,311.14491050395856
SeriThaiSoi10SoiTaSian,SerithaiSoi4,282.2262427333287
SerithaiSoi4,SathabanNiDa,357.758507492076
SathabanNiDa,ThaRuaeWatSriboonruengNidaUniversity,315.4528621422976
ThaRuaeWatSriboonruengNidaUniversity,PierMeasuredSriboonruangTempleSriboonruang,364.51048864191523
PierMeasuredSriboonruangTempleSriboonruang,YaekBangKapi,385.1485616834215
YaekBangKapi,TheMallBangkapi,303.13845552673104
TheMallBangkapi,MakroLadprao,270.92717305166184
MakroLadprao,TawanNa2,287.42351997675553
TawanNa2,OppositeRongphayabanWetThani,325.82509057499976
OppositeRongphayabanWetThani,OppositeLatPhrao107,396.23496841808225
OppositeLatPhrao107,LatPhrao130/1,377.6866538118026
LatPhrao130/1,RongrianSonKhomphiotoeSaek-LatPhrao,348.63207018188706
RongrianSonKhomphiotoeSaek-LatPhrao,LatPhraoSoi126,352.8500565101514
LatPhraoSoi126,SoiLatPhrao122,267.02085347430466
SoiLatPhrao122,OppositeLatPhraoHospital,320.7533227615408
OppositeLatPhraoHospital,OppositeFutLaen,271.0130796686067
OppositeFutLaen,LatPhraoSoi114BangkokSuksaSchool,374.9178912427587
LatPhraoSoi114BangkokSuksaSchool,LatPhraoSoi112BangkokSuksaSchool,312.6408193547221
LatPhraoSoi112BangkokSuksaSchool,OppositeSamnaknganKhetWangThonglang,303.1834913474866
OppositeSamnaknganKhetWangThonglang,OppositeImperialLatPhrao,380.9836625630204
OppositeImperialLatPhrao,LatPhrao92,275.6304294545232
LatPhrao92,Ladplaow71,306.95834831803177
Ladplaow71,LatPhraoSoi80,347.6941121054351
LatPhraoSoi80,OppositeLatPhaoPostOffice,284.39831210818244
OppositeLatPhaoPostOffice,SoiLatPhraoSoi64,277.24598554768556
SoiLatPhraoSoi64,KromPhaenthiThahan,339.0957715978882
KromPhaenthiThahan,LatPhraoSoi58,301.9944145349115
LatPhraoSoi58,OppositeLatPhraoSaphan2Market,320.5926040321813
OppositeLatPhraoSaphan2Market,PhibunUpathamSchool,322.38938205632206
PhibunUpathamSchool,Phawana,326.07494625894327
Phawana,SoiLatPhrao42,359.6220170874895
SoiLatPhrao42,SoiLatPhrao40,341.61986931143497
SoiLatPhrao40,SoiLatPhrao38,366.41068861504175
SoiLatPhrao38,SoiLatPhrao28,300.3008282570538
SoiLatPhrao28,BusStopMRTLatPhraoStation,350.41036133798576
BusStopMRTLatPhraoStation,SoiLatPhrao26,404.91486861676555
SoiLatPhrao26,SoiLatPhrao22,316.5906555220063
SoiLatPhrao22,SoiLatPhrao20,273.6088792358232
SoiLatPhrao20,LatPhraoSoi14,276.11504820943134
LatPhraoSoi14,SoiLatPhrao12,376.1214256823352
SoiLatPhrao12,SiamComercialBankLatphrao,407.118754316523
SiamComercialBankLatphrao,OppositeAkhanPhromPhan,391.07493040736415
OppositeAkhanPhromPhan,LatPhraoIntersection(LatPhraoSoi4),353.99257510649363
LatPhraoIntersection(LatPhraoSoi4),PakThangLatPhrao-WiphawadiRangSit,326.0960573073971
PakThangLatPhrao-WiphawadiRangSit,TmbHeadquarter,337.63335902129427
TmbHeadquarter,OppositeChatuchakPark,316.5313233138018
OppositeChatuchakPark,DepartmentOfLandTransport,358.4035393814955
DepartmentOfLandTransport,Phahonyothin18,292.3932745273612
Phahonyothin18,OppositeWatPhaiton,365.4744245372956
OppositeWatPhaiton,BusStopBTSSaphanKhwai(Exit2),285.05740643364345
BusStopBTSSaphanKhwai(Exit2),BangsuePoliceStation,382.79514467965953
BangsuePoliceStation,SaiLom(Phahonyothin8),314.86897481284666
SaiLom(Phahonyothin8),BusStopBTSAri(Exit4),347.7477694788327
BusStopBTSAri(Exit4),Ratchakhru(OppositePhahonyothin5),287.6696278760469
Ratchakhru(OppositePhahonyothin5),Kanchanakom(Phahonyothin2),356.7407465906129
Kanchanakom(Phahonyothin2),BusStopBTSSanampao(Exit4),368.6521997010096
BusStopBTSSanampao(Exit4),Channel5,390.2874542710796
Channel5,LueCha(OppositePhahonyothin1),376.03594309975534
