from,to,distance
RatchaWipha(PhahonYothinSoi35/4),ScbBuildingRatchadaphisekSoi46,496.4951315795586
ScbBuildingRatchadaphisekSoi46,ElephantBuilding,459.8417409003375
ElephantBuilding,SatriWoranatBangkhenSchool,473.8737950966125
SatriWoranatBangkhenSchool,CrimeSuppressionDivision,438.2377731479027
CrimeSuppressionDivision,TescoLotusLatphrao,490.83956923536573
TescoLotusLatphrao,OppositeCentralLadprao,494.48826663780375
OppositeCentralLadprao,TmbHeadquarter,508.14828227258005
TmbHeadquarter,OppositeChatuchakPark,418.2040084235995
OppositeChatuchakPark,DepartmentOfLandTransport,506.1455651744261
DepartmentOfLandTransport,Phahonyothin18,447.0203866955914
Phahonyothin18,OppositeWatPhaiton,448.64461014760366
OppositeWatPhaiton,BusStopBTSSaphanKhwai(Exit2),424.29507419333316
BusStopBTSSaphanKhwai(Exit2),BangsuePoliceStation,488.52150072066644
BangsuePoliceStation,SaiLom(Phahonyothin8),531.3851949327839
SaiLom(Phahonyothin8),BusStopBTSAri(Exit4),388.10801029974857
BusStopBTSAri(Exit4),Ratchakhru(OppositePhahonyothin5),504.21739940482104
Ratchakhru(OppositePhahonyothin5),Kanchanakom(Phahonyothin2),488.00115807439965
Kanchanakom(Phahonyothin2),BusStopBTSSanampao(Exit4),401.2568656903904
BusStopBTSSanampao(Exit4),Channel5,505.00744730533074
Channel5,LueCha(OppositePhahonyothin1),493.3706803850577
LueCha(OppositePhahonyothin1),VictoryMonument(RatchawithiSide),476.3049111058327
VictoryMonument(RatchawithiSide),ChildrenHospital,432.70529577707885
ChildrenHospital,TheBangkokSchoolForTheBlind,472.67849200227687
TheBangkokSchoolForTheBlind,PrasatNeurologicalInstitute,553.7594098133122
PrasatNeurologicalInstitute,ChitraladaPalace(OppositeRatchawithi22),432.0118687764154
ChitraladaPalace(OppositeRatchawithi22),ChitraladaPalace(OppositeRatchawithi32),515.7258508844259
ChitraladaPalace(OppositeRatchawithi32),DusitZoo,413.28142873923736
DusitZoo,VimanmekPalace,468.0245627950377
VimanmekPalace,Ratchawithi19,392.26740184885205
Ratchawithi19,KrungThonMarketRatchawithiSoi23,460.0224296990028
KrungThonMarketRatchawithiSoi23,KrungThonMarketOutbound,546.4466377600298
KrungThonMarketOutbound,WatPaolohit,508.88118768067045
WatPaolohit,SiamCommercialCollege,536.2519475949279
SiamCommercialCollege,TalatPhongSap,488.07392093719915
TalatPhongSap,OppositeRongrianPinMongkhonKansueksa,474.8711713171695
OppositeRongrianPinMongkhonKansueksa,SeparateBoromarajonani,470.14363272508064
SeparateBoromarajonani,ThanonBoromRatChonnani,430.7712456435104
ThanonBoromRatChonnani,CentralPinklao,437.7476057196288
CentralPinklao,LumpiniCondoPinklao,514.7094550465142
LumpiniCondoPinklao,ChaophyaHospital,547.7054748644912
ChaophyaHospital,BefPinklaoBusTerminal,536.1588657893276
BefPinklaoBusTerminal,SoiBorommaratchachonnani35,491.7329378085206
SoiBorommaratchachonnani35,SoiBorommaratchachonnani45,501.487237371248
SoiBorommaratchachonnani45,CedarMansion,394.24958802323806
CedarMansion,TalingchanPoliceStation,509.3574338933393
TalingchanPoliceStation,Ratchapreuk-BorommaratchachonnaniIntersectionStop1,433.93631252471937
Ratchapreuk-BorommaratchachonnaniIntersectionStop1,TheDusitMunicipalityCourt,410.97069094730057
TheDusitMunicipalityCourt,TalingchanPublicProsecutionOffice,486.6117713639584
TalingchanPublicProsecutionOffice,OppositeThanonChimphli,415.0532051304568
OppositeThanonChimphli,PaimrakVillage,470.29691527378077
PaimrakVillage,SouthernBus(Talingchan)BusTerminal,371.65865082550556
