from,to,distance
Rama9BusDepot,BmtaHeadquarter,428.0658411490117
BmtaHeadquarter,OppositeTriamudomRatchadaSchool,538.1681877552414
OppositeTriamudomRatchadaSchool,TheEmeraldHotel,394.0689972778493
TheEmeraldHotel,HuayKhwangFireStationSatharanasuk52,498.0263062388678
HuayKhwangFireStationSatharanasuk52,TalatHuaiKhwangLangRongrienSamSenNok,493.8581418525429
TalatHuaiKhwangLangRongrienSamSenNok,ThanakhanKrungthaiSakhaHuaiKhwang,578.2053347989104
ThanakhanKrungthaiSakhaHuaiKhwang,HoNalikaHuaiKhwang,463.09935291581644
HoNalikaHuaiKhwang,OppositeTvcCondominium,540.9290399369514
OppositeTvcCondominium,OppositeWatPhromWongSaram,440.8504703021804
OppositeWatPhromWongSaram,DdTower,487.963716456304
DdTower,PrachaSongkhro16-18,425.74871876918337
PrachaSongkhro16-18,Prompan,497.0886681299218
Prompan,OppositeHealthCenter4,561.6986057933613
OppositeHealthCenter4,OppositeWichutitSchool,549.6414108127547
OppositeWichutitSchool,OppositeDindaengMarket,523.4232982650271
OppositeDindaengMarket,OppositeDindaengHousingOffice,407.11621699002137
OppositeDindaengHousingOffice,PrachaSongkhro2,521.0502960663966
PrachaSongkhro2,DindaengHousing(Stop.1),503.7182136678997
DindaengHousing(Stop.1),DindaengHousing(Stop.2),468.0878047836119
DindaengHousing(Stop.2),OppositePiboonPrachasanSchool,475.8548637758293
OppositePiboonPrachasanSchool,SriwanitMarket,434.38605564535027
SriwanitMarket,SoiRangNam,548.7217341564526
SoiRangNam,OppositeIndraSquarePratunam,427.9896303211056
OppositeIndraSquarePratunam,BigcRajdamri,538.8530829201951
BigcRajdamri,RoyalThaiPolice,429.09984281249524
RoyalThaiPolice,SiamSquare,476.89324659409476
SiamSquare,BusStopBTSRatchathewi(Exit3),532.0659654331633
BusStopBTSRatchathewi(Exit3),PhayathaiPlaza,504.9995704555944
PhayathaiPlaza,RatchathewiDistrictOffice,561.6415177766156
RatchathewiDistrictOffice,ArmyMedicalDepartment,486.1634400673291
ArmyMedicalDepartment,VictoryMonument(PhahonYothinSide),569.7905776796447
VictoryMonument(PhahonYothinSide),LueCha(Phahonyothin1),575.4604993986603
LueCha(Phahonyothin1),Phyathai2Hospital,496.46144110042286
Phyathai2Hospital,BusStopBTSSanampao(Exit1),570.8291139686986
BusStopBTSSanampao(Exit1),BusStopBTSSanampao(Exit3),410.03353142363403
BusStopBTSSanampao(Exit3),Ratchakhru(Phahonyothin5),499.6718863907235
Ratchakhru(Phahonyothin5),BusStopBTSAri(Exit3),485.1520201490697
BusStopBTSAri(Exit3),BorderPatrolPolice,442.2497709446553
BorderPatrolPolice,OppositeRongraemSudaPhaLet,506.0443001510334
OppositeRongraemSudaPhaLet,InthamaraSoi10,409.0643921485514
InthamaraSoi10,MingKhwanMarketInthamaraSoi27,574.7593098887232
MingKhwanMarketInthamaraSoi27,SutthisanIntersection(SutthisanWinithchaiRoad),425.7756168506153
SutthisanIntersection(SutthisanWinithchaiRoad),InThaMaraSoi39,554.6160266366275
InThaMaraSoi39,TotInThaMaraSoi32,402.3868514760805
TotInThaMaraSoi32,SutthisanPoliceStationThanonPrachaSuk(Inbound),473.96773383393963
SutthisanPoliceStationThanonPrachaSuk(Inbound),SutthisanPostOffice,572.3327132152541
SutthisanPostOffice,InThaMaraSoi59,435.8029705538837
InThaMaraSoi59,OppositePrachasongkhroSoi47,423.65058559504314
OppositePrachasongkhroSoi47,OppositeTalatsotHuaiKhwang,477.8773313190022
OppositeTalatsotHuaiKhwang,HotelLeConcorde,522.5982034722628
HotelLeConcorde,TriamudomRatchadaSchool,498.4106039699852
TriamudomRatchadaSchool,ThailandCulturalCenter(ThiamRuamMitRoad),385.90367635175284
ThailandCulturalCenter(ThiamRuamMitRoad),IzuzuShowRoom,468.2281800896777
