from,to,distance
RangsitBusDepot,Rattanakosin200YearsVillage,446.9365521997313
Rattanakosin200YearsVillage,PathumvechHospital,321.4826635365577
PathumvechHospital,FutureParkRangsit,396.36611556133846
FutureParkRangsit,MajorRangsit,330.5440583021254
MajorRangsit,ThanyaburiSchool,400.8084021704274
ThanyaburiSchool,ChokchaiFarm,449.783066449149
ChokchaiFarm,OppositeWatPrayunChindaRamPhahonYothin84,359.7087775915841
OppositeWatPrayunChindaRamPhahonYothin84,HospitalDoctorsRangsit,481.230426482178
HospitalDoctorsRangsit,ZeerRangsit,341.4226363456814
ZeerRangsit,AnusornSathan,366.3124777754593
AnusornSathan,PromThaiPingFactory,395.5541828533003
PromThaiPingFactory,MubanPipornpong,464.1489164530509
MubanPipornpong,Supalack,404.0483711690011
Supalack,TtlIsuzu,388.7890957549141
TtlIsuzu,HousingOverTheAirBaseOppositeTheNewDen.,459.1792929558453
HousingOverTheAirBaseOppositeTheNewDen.,OppositeSathaniTamruatnakhonbanDonMueang,386.6262759082961
OppositeSathaniTamruatnakhonbanDonMueang,ResearcherDonMuangAirportAir,320.2453548429186
ResearcherDonMuangAirportAir,DonMueang(AirportOffice),326.9695074349065
DonMueang(AirportOffice),DonMueang(Terminal1-2),355.4419991381116
DonMueang(Terminal1-2),DonMueangAirport(Terminal3),482.53063861894145
DonMueangAirport(Terminal3),Donmueang(Cargo),429.88884630070294
Donmueang(Cargo),DonmueangAirport(Gate8),368.1543525218405
DonmueangAirport(Gate8),JaeLengShop,456.0558969292984
JaeLengShop,Cotto,455.82784769125976
Cotto,HinoMotorsSales,336.85227009425483
HinoMotorsSales,YaekLakSi,345.2987243507715
YaekLakSi,NangsuephimNaeona,432.4597820892239
NangsuephimNaeona,PathaiudomSchool,421.2335193054165
PathaiudomSchool,SamoRotTamruatThaiPbs,477.7264182561915
SamoRotTamruatThaiPbs,Wiphawadi58,323.4014017077623
Wiphawadi58,RamaGardenHotel,344.39819271111566
RamaGardenHotel,DailynewsNewspaper,397.8628453236578
DailynewsNewspaper,RongnganYaKhun,405.4908598400799
RongnganYaKhun,MoKasetsat,375.09384809384864
MoKasetsat,PaiRotPrachamThangkanThangphiset,383.98861134567164
PaiRotPrachamThangkanThangphiset,ViphawadiHospital,384.96671630996894
ViphawadiHospital,BorisatToyotaWiphawadi46,374.91792335977135
BorisatToyotaWiphawadi46,OppositeWatSamian,432.982888383513
OppositeWatSamian,SonoWiphawadiNosophoBanmueang,416.49572907372647
SonoWiphawadiNosophoBanmueang,SamnaknganKhetChatuchak,335.16246610140513
SamnaknganKhetChatuchak,AkhanChinnawat3BorisatTriPhet,408.72716064112655
AkhanChinnawat3BorisatTriPhet,RongrianHoWang,426.4977182711003
RongrianHoWang,TmbHeadquarter,478.5513946982108
TmbHeadquarter,OppositeChatuchakPark,364.9094479022755
OppositeChatuchakPark,DepartmentOfLandTransport,483.67249289829124
DepartmentOfLandTransport,Phahonyothin18,416.7559418661387
Phahonyothin18,OppositeWatPhaiton,374.2722993123734
OppositeWatPhaiton,BusStopBTSSaphanKhwai(Exit2),344.42955650675987
BusStopBTSSaphanKhwai(Exit2),BangsuePoliceStation,454.84320046373426
BangsuePoliceStation,SaiLom(Phahonyothin8),439.62521917731567
SaiLom(Phahonyothin8),BusStopBTSAri(Exit4),333.12641638340705
BusStopBTSAri(Exit4),Ratchakhru(OppositePhahonyothin5),436.7911218053349
Ratchakhru(OppositePhahonyothin5),Kanchanakom(Phahonyothin2),416.08192812958015
Kanchanakom(Phahonyothin2),BusStopBTSSanampao(Exit4),428.88331285760574
BusStopBTSSanampao(Exit4),Channel5,447.4516676636467
Channel5,LueCha(OppositePhahonyothin1),461.9742814024907
LueCha(OppositePhahonyothin1),VictoryMonument(PhayaThaiSide),458.01703050438067
VictoryMonument(PhayaThaiSide),Century,404.70091424907645
Century,WannasornTower,423.94705513974645
WannasornTower,DepartmentOfLivestockDevelopment,336.6786821181529
DepartmentOfLivestockDevelopment,BusStopBTSRatchathewi(Exit2),426.19343354055906
BusStopBTSRatchathewi(Exit2),OppositeMbkCenter,425.163086736784
OppositeMbkCenter,TriamUdomSuksaSchool,324.57769060233727
TriamUdomSuksaSchool,Chulalongkorn(TheEquestrianStatue),414.34307292418924
Chulalongkorn(TheEquestrianStatue),Chulalongkorn(FacultyOfScience),327.25223002934115
Chulalongkorn(FacultyOfScience),MandarinHotel,350.8208536805727
MandarinHotel,SaphanLuengChurch,442.66099501629526
SaphanLuengChurch,CentralLabourCourtPathumwan,359.61883237322724
CentralLabourCourtPathumwan,HuaLamphongRailwayStation,357.6835705500741
HuaLamphongRailwayStation,HuaLamphongBusTerminal,414.3058099246917
