from,to,distance
TheThaiRedCrossSociety,ChulalongkornBusTerminal,587.5301954386151
ChulalongkornBusTerminal,PatumwanDemonstrationSchool,538.0746984910012
PatumwanDemonstrationSchool,Chulalongkorn(Vet/Dent),437.62819655257704
Chulalongkorn(Vet/Dent),ChaloemPhaoJunction,630.9608049032124
ChaloemPhaoJunction,SiamSquare,552.9468876100597
SiamSquare,OppositeMbkCenter,611.7173877782773
OppositeMbkCenter,TriamUdomSuksaSchool,425.810526453827
TriamUdomSuksaSchool,Chulalongkorn(TheEquestrianStatue),439.5225850943764
Chulalongkorn(TheEquestrianStatue),Chulalongkorn(FacultyOfScience),439.2996861266829
Chulalongkorn(FacultyOfScience),Chulalongkorn(FacultyOfCommerceAndAccountancy),552.1846207368825
Chulalongkorn(FacultyOfCommerceAndAccountancy),ChamchuriSquare,440.6791121516268
ChamchuriSquare,SathanSaowapha,530.1612325340873
SathanSaowapha,LumphiniPark,546.3005098151667
LumphiniPark,BrunKai,538.2680520015151
BrunKai,KhlongToeiMarket(ThanonSunthonKhosa),455.3225473831947
KhlongToeiMarket(ThanonSunthonKhosa),OppositeSamosonKanTharuea,516.669118499631
OppositeSamosonKanTharuea,CustomsDepartment,528.1708510201732
CustomsDepartment,SuksawatKm.9(ExitExpressway),582.1947215548811
SuksawatKm.9(ExitExpressway),OppositeWatSon,484.33836132746876
OppositeWatSon,SuksawatKm.9,491.4235345038158
SuksawatKm.9,WatSarod,614.2547159305363
WatSarod,OppositeBangpakokMarket,465.08883476480094
OppositeBangpakokMarket,SukSawatSoi34,563.7611318374497
SukSawatSoi34,SuksawatSoi30,568.001860402196
SuksawatSoi30,OppositeWatBangPaKok,470.5799945200279
OppositeWatBangPaKok,OppositeBigCBangPrakok,607.5111101113312
OppositeBigCBangPrakok,WatPhoThong,532.4746923591964
WatPhoThong,SoiNguhaoKiaSoewit,533.0731817947428
SoiNguhaoKiaSoewit,SamnaknganKhetChomthong,596.6609281608786
SamnaknganKhetChomthong,TalatOE,514.3042303556874
TalatOE,PhraRam2Soi21,442.4478009219141
PhraRam2Soi21,Watputtabucha,595.8480453267798
Watputtabucha,OppositeChanPhring,588.888254980809
OppositeChanPhring,KanPrapaWatYaiRom,599.0236679481555
KanPrapaWatYaiRom,ShishaVillage,450.1504746529118
ShishaVillage,MubanWichitNakhon,528.1884418818495
MubanWichitNakhon,SathaniTamruatBangMot,554.6388656391382
SathaniTamruatBangMot,OppositeWatKok,547.3882589284792
OppositeWatKok,WatLao,452.74852006029806
WatLao,OppositeTheSnakeGoddess,565.7682397230858
OppositeTheSnakeGoddess,HomeproRama2,464.3051687319609
HomeproRama2,BigcRama2,520.4558955187613
BigcRama2,BangKhunThianDistrictOffice,470.19546939302217
BangKhunThianDistrictOffice,HuaKrabue,478.1797318457403
HuaKrabue,KhehaKanFaifa,444.23139676083173
KhehaKanFaifa,ThonburiHousing(TescoLotusRamaIi),642.212641087576
ThonburiHousing(TescoLotusRamaIi),OppositeSakaeNgam,594.4278392263625
OppositeSakaeNgam,OppositeMubanPhraRam2,572.02337314991
OppositeMubanPhraRam2,Amonchai,545.8080140672738
Amonchai,BangKradi,559.1957171023676
BangKradi,FamKaichonPhamaPhraRam2,543.201880517739
FamKaichonPhamaPhraRam2,SoiFoMot,458.8269104445547
SoiFoMot,KhlongRaHan1,585.2882950967905
KhlongRaHan1,RongKaThung,431.24246370774426
RongKaThung,SamaedamBusDepot,570.4003230720298
