from,to,distance
SamphranZoo,JosephUpathamSchool,602.1673344012743
JosephUpathamSchool,YaekWatThiendad[B],634.7361786938699
YaekWatThiendad[B],OppositeSoiWatOrmYai,663.9374412678974
OppositeSoiWatOrmYai,MubanNisachonOrmYaiSoiThetsaban10,526.4798020437815
MubanNisachonOrmYaiSoiThetsaban10,ThessabanSoi8,610.82846533314
ThessabanSoi8,MubanSamPhran,510.3865289446715
MubanSamPhran,DonSai(OppositePhanLanMarket),609.9575740579446
DonSai(OppositePhanLanMarket),Srivichai3Hospital,622.2840283138671
Srivichai3Hospital,RongrianSophonChanupTham,727.2855740898373
RongrianSophonChanupTham,RongphayabanSatChaemPian,505.2216997515838
RongphayabanSatChaemPian,SoiPetkasem126,584.6342791661042
SoiPetkasem126,GalaxyInnOrmNoi,521.5377982391889
GalaxyInnOrmNoi,SoiPetkasem93,604.2834512529053
SoiPetkasem93,SoiPetkasem122,534.0207137907604
SoiPetkasem122,PhetkasemSoi120,734.5607404072693
PhetkasemSoi120,WatSiSamranRatbamrung,681.6206169347013
WatSiSamranRatbamrung,Sai4Market,493.10383992912443
Sai4Market,SoiPetkasem116,707.8221176945694
SoiPetkasem116,SoiPetkasem116/3,523.2591774461922
SoiPetkasem116/3,SoiPetkasem114,657.3657328060806
SoiPetkasem114,OppositeTheNongkhaemMarket,566.1278389706143
OppositeTheNongkhaemMarket,SoiPetkasem112,508.68074102978744
SoiPetkasem112,SoiPetkasem110,736.8972948120006
SoiPetkasem110,SoiPetkasem108,659.0415038494266
SoiPetkasem108,SriphetVillagePhetkasemSoi106,589.4251998535567
SriphetVillagePhetkasemSoi106,SoutheastAsiaUniversity,738.2454730476951
SoutheastAsiaUniversity,WichaivetInterHospital,632.8279792904646
WichaivetInterHospital,ThonburiMarket(SanamLuang2),709.0343380098516
ThonburiMarket(SanamLuang2),BigCPhetkasem,545.5523206369005
BigCPhetkasem,RungrakFarm,714.1622126497401
RungrakFarm,OppositeNanyangTextileIndustrythaveewongRoad,502.5944509895962
OppositeNanyangTextileIndustrythaveewongRoad,SoiPetkasem102/3,682.0022291398293
SoiPetkasem102/3,SetthakitVillage,555.6129289951572
SetthakitVillage,DenlaKindergarten,532.9519885919375
DenlaKindergarten,LaksongPoliceStation,602.6362642562957
LaksongPoliceStation,SoiPetchkasem96,615.7139359137559
SoiPetchkasem96,Phetkasem3VillageSoi94,503.4328711612449
Phetkasem3VillageSoi94,OppositeWatMuang,595.0461316736006
OppositeWatMuang,Suksan2Village,691.0460635614171
Suksan2Village,SoiPetchkasem92/1,700.0768278566454
SoiPetchkasem92/1,EntPhutthamonthonSai2,627.4044402814792
EntPhutthamonthonSai2,Phetkasem2Village,711.1305393474561
Phetkasem2Village,Phetkasem3Village,722.7697951848355
Phetkasem3Village,PassariVillage,644.2700691537867
PassariVillage,SoiWatBunyaPradit,553.9717322142136
SoiWatBunyaPradit,PutthamomtonSai2Soi11,665.6799815349647
PutthamomtonSai2Soi11,PutthamomtonSai2Soi15,711.7747331625613
PutthamomtonSai2Soi15,PutthamomtonSai2Soi21/1,700.6897452320885
PutthamomtonSai2Soi21/1,MubanGrand,550.084052515886
MubanGrand,KongBangkhapkanTamruatnakhonban7,557.8155360480206
KongBangkhapkanTamruatnakhonban7,OppositeThonburiHospital2,577.6761453496266
OppositeThonburiHospital2,MubanKhemaRat,533.8099654392935
MubanKhemaRat,OppositePanuStreetAssawaphisitChet.,646.5688863586759
OppositePanuStreetAssawaphisitChet.,Co.P.CeramicsCo.Ltd.SplitFieldsDragons(Boromarajonani60).,696.8621779480186
Co.P.CeramicsCo.Ltd.SplitFieldsDragons(Boromarajonani60).,OppositeSouthernBusTerminal(Talingchan),571.1194930853218
OppositeSouthernBusTerminal(Talingchan),WatMakok,659.8867711333165
WatMakok,ThanonChimPhli,482.3728516120473
ThanonChimPhli,Borommaratchachonnani52,587.9537004562496
Borommaratchachonnani52,OppositeTheDusitMunicipalityCourt,712.4290968541941
OppositeTheDusitMunicipalityCourt,SoiBorommaratchachonnani46,573.9609857689444
SoiBorommaratchachonnani46,SoiChimpee2,503.6121354800579
SoiChimpee2,BenzTalingchan,666.5337689328588
BenzTalingchan,SeriGolf,650.6432644346945
SeriGolf,SoiBorommaratchachonnani22,630.8183438243763
SoiBorommaratchachonnani22,Borommaratchachonnani12,659.8257077810036
Borommaratchachonnani12,ChaophrayaHospital,543.9113854595233
ChaophrayaHospital,MinistryOfCulture,560.1951602315114
MinistryOfCulture,LumpiniParkPinklao,597.8422338170312
LumpiniParkPinklao,MajorPinklao,721.015659767968
MajorPinklao,TescoLotusPinKlao,559.3523902482021
TescoLotusPinKlao,PataPinklao,576.9973504493679
PataPinklao,PhraPinklaoBridge(Inbound),598.2152319378079
PhraPinklaoBridge(Inbound),NationalGallery,656.5530541651166
NationalGallery,OppositeNationalTheater,510.60312140332996
OppositeNationalTheater,Sanamluang(OppositeThammasartU.),542.8484252666495
Sanamluang(OppositeThammasartU.),Sanamluang(OppositeWatMahathat),537.6107864510946
Sanamluang(OppositeWatMahathat),MinistryOfDefense,530.3252207897589
MinistryOfDefense,WatPhoThaTian,606.2719895001442
WatPhoThaTian,NakarapiromPark,605.8705374775191
NakarapiromPark,RatchaWoraditBusTerminal(123),816.1218450467194
