from,to,distance
NationalTheatre,PhraAthit,458.06096456690483
PhraAthit,OppositeBanPhraAthit,598.0102727838081
OppositeBanPhraAthit,BanglumphuIntersection1,496.2868620458625
BanglumphuIntersection1,WatChanasongkram,506.2641777961346
WatChanasongkram,KongSalak,473.69949791920874
KongSalak,DemocracyMonument(Suksapan),628.3356438090104
DemocracyMonument(Suksapan),OppositeThaiAirwaysBuilding,585.3281439787172
OppositeThaiAirwaysBuilding,Phukhaothong,637.0981772417382
Phukhaothong,Mansri,651.2873987251177
Mansri,HuaChieawHospital,662.4169213177174
HuaChieawHospital,WatChamnihatthakarn,578.9905460292921
WatChamnihatthakarn,WatChaimongkolCharoenPhon,494.55993810122936
WatChaimongkolCharoenPhon,SathabanTheknoloyiPathumWan,663.740289680445
SathabanTheknoloyiPathumWan,BangkokArt&CultureCenter,589.4012543158482
BangkokArt&CultureCenter,SiamCenter,493.3067362488221
SiamCenter,WatPathumWanaram,555.9505671594579
WatPathumWanaram,PeninsulaPlaza,652.0425619776928
PeninsulaPlaza,BusStopBTSRatchadamri(Exit2),562.0197198760022
BusStopBTSRatchadamri(Exit2),Aua,469.41526899895285
Aua,LumphiniPark(RatchadamriSideStop.1),661.1567670757339
LumphiniPark(RatchadamriSideStop.1),LumphiniPark(RatchadamriSideStop.2),463.9982709076233
LumphiniPark(RatchadamriSideStop.2),BusStopBTSSaladaeng(Exit2/4),568.0852040189883
BusStopBTSSaladaeng(Exit2/4),CpTower,473.3100607567684
CpTower,NararomIntersection,547.3133598555103
NararomIntersection,WatKhaek,516.0661839696543
WatKhaek,SolSilom19,618.6470052014919
SolSilom19,LerdsinHospital,472.5067169536917
LerdsinHospital,OppositeRobinsonBangrak,545.2365462392422
OppositeRobinsonBangrak,OppositeWatYanNawa,480.34212188557365
OppositeWatYanNawa,RajamagalaUniversityOfTechnologyKrungthep(SouthBangkokCampus),470.1758006763564
RajamagalaUniversityOfTechnologyKrungthep(SouthBangkokCampus),OppositeWatSutthi,683.6818472602494
OppositeWatSutthi,OppositeSaphanpla,659.0476044965732
OppositeSaphanpla,TrokBaYan,465.55341007037913
TrokBaYan,OppositeRongraemMaenam,508.4059991536964
OppositeRongraemMaenam,WatRatSingkhonOpposite,480.7636445503622
WatRatSingkhonOpposite,CharoenKrung93,714.4033563522785
CharoenKrung93,WatprayakaiPoliceStation,625.415513414922
WatprayakaiPoliceStation,OppositeWatLatBuaKhao,673.9994023934672
OppositeWatLatBuaKhao,TalatBangkholaem,548.3927439579003
TalatBangkholaem,ChoengSaphanKrungthep,671.0782113473194
ChoengSaphanKrungthep,BukkhaloIntersection,582.4600258438637
BukkhaloIntersection,MahaiSawan,616.550137510126
MahaiSawan,RatchadaphisekSoi5,629.6713862855067
RatchadaphisekSoi5,ThanachartBank,574.5239479623988
ThanachartBank,OppositeTheMallThapra,516.0166970604669
OppositeTheMallThapra,RachapruekBrtStation,418.81329161229456
