from,to,distance
OppositeRajamangalaUniversityOfTechnologyKrungthep,RianthongKanPhim,345.70177440275324
RianthongKanPhim,SoiSama366,305.2351999532791
SoiSama366,KhlangNamman,259.7092786397527
KhlangNamman,RongBiaYoeramanTawanDaeng,317.2701075131181
RongBiaYoeramanTawanDaeng,OppositeChongnonsi,291.3493742911423
OppositeChongnonsi,OppositeHuaPlaPaiThanakhanKrungthep,368.8906105684676
OppositeHuaPlaPaiThanakhanKrungthep,OppositeKasikornBank,354.44296426644917
OppositeKasikornBank,HealthCenter55,356.31092660896616
HealthCenter55,OppositeWatKlongPhoom,360.5993244568415
OppositeWatKlongPhoom,OppositeWatKlongMai,306.05507652057736
OppositeWatKlongMai,KrungsriBank,338.77904211999623
KrungsriBank,SVCity,287.71985942484224
SVCity,SoiWatDarn,318.2827391847413
SoiWatDarn,ChaophyaparkHotel,354.24825283090627
ChaophyaparkHotel,SoiWatPariwas,315.3079596381168
SoiWatPariwas,RongPoon,372.29963201424334
RongPoon,YaekSathupradit,262.25129221561144
YaekSathupradit,LionCompany,276.2016537051706
LionCompany,OppositeIcc,346.1693339587614
OppositeIcc,TaiSaphankhwaen,275.063924573582
TaiSaphankhwaen,OppositeThainamthip,279.6749415766279
OppositeThainamthip,OppositeWacoal,334.31461665284405
OppositeWacoal,NueaTaiIntersection(Riverside),333.1973956018883
NueaTaiIntersection(Riverside),MontienHotelRiverside,294.39067462894087
MontienHotelRiverside,OppositeFuture,295.1757100808241
OppositeFuture,WatChanNok,355.0514990175201
WatChanNok,WatInbunjong,314.49858850826166
WatInbunjong,Rama3Soi4,323.15098917229784
Rama3Soi4,ChoengSaphanKrungthep,303.92897857162995
ChoengSaphanKrungthep,CharoenNakhonSoi57/1,328.7083515306885
CharoenNakhonSoi57/1,SchoolLaneCompassionate,359.00576768472837
SchoolLaneCompassionate,SoiCharoenNakhon54-56,257.9498678651874
SoiCharoenNakhon54-56,ThaiSeri(CharoenNakhon52),340.0290097286966
ThaiSeri(CharoenNakhon52),CharoenMarket,299.3619343906756
CharoenMarket,SoiCharoenNakhon46...,326.2799082313472
SoiCharoenNakhon46...,KrungThaiBankPublicCompanyLimitedCharoenNakhonRoadBranch,260.4787183716027
KrungThaiBankPublicCompanyLimitedCharoenNakhonRoadBranch,SoiCharoenNakhon32,278.79563214331137
SoiCharoenNakhon32,OppositeAWhiteNine-TieredUmbrellaBeingASymbolOfRoyalty,328.6201910004365
OppositeAWhiteNine-TieredUmbrellaBeingASymbolOfRoyalty,SoiCharoenNakhon2223,296.46282314913225
SoiCharoenNakhon2223,SoiCharoenNakhon20,309.8966043468084
SoiCharoenNakhon20,TheRiverCondominiam,368.6171112475038
TheRiverCondominiam,WatSuwan,327.3353451530805
WatSuwan,CharoenNakhonSoi10,313.7648222263429
CharoenNakhonSoi10,CooperativeBangkok,326.23320699010446
CooperativeBangkok,OppositeKlongsanMarket,266.3029423792754
OppositeKlongsanMarket,Latya14,256.98177358206584
Latya14,LatyaJunction(Inbound),356.1252164410035
LatyaJunction(Inbound),Latya8,258.6833075475908
Latya8,KrungdebCo-OperativeLatya,330.46163164172833
KrungdebCo-OperativeLatya,OppositeRobinsonLatya,349.3477098660561
OppositeRobinsonLatya,BangYiRea(Outbound),291.3260779341213
BangYiRea(Outbound),NaowaChamnianBridge(Outbound),304.79239285833035
NaowaChamnianBridge(Outbound),OppositeWatSangkajai,269.4719874038393
OppositeWatSangkajai,SoiPhetkasem5/1,377.5152724181831
SoiPhetkasem5/1,WatPraduNaiSongtham,255.8489259560392
WatPraduNaiSongtham,OppositeViboonCollege,277.5022042158845
OppositeViboonCollege,WatNuannoradit,340.2268669748794
WatNuannoradit,Phyathai3Hospital,301.8599520249776
Phyathai3Hospital,SermitPhetkasemSoi25/1,308.01576160668156
SermitPhetkasemSoi25/1,BusStopBTSBangwa(Exit1-2),387.04003847573654
BusStopBTSBangwa(Exit1-2),YasujiroAtSchoolOnWadiBangkok.,310.3247183677428
YasujiroAtSchoolOnWadiBangkok.,RestaurantYesterdayToTheRoad,348.9462576751587
RestaurantYesterdayToTheRoad,RatchapruekSoi6,300.5909201823549
RatchapruekSoi6,AddaVillageVineRatchaphruk1,290.00400242617263
AddaVillageVineRatchaphruk1,SomeIsolatedWaggaRoadSoi13.,373.96348239363334
SomeIsolatedWaggaRoadSoi13.,RatchapruekSoi9,337.72125387129347
RatchapruekSoi9,TempleBridgeTempleHowdah,339.05277558457493
TempleBridgeTempleHowdah,RoadUnderSomeCarpetRestaurantKitchensFennel,253.96357621942096
RoadUnderSomeCarpetRestaurantKitchensFennel,RatchapruekSoi13,327.5910888189228
RatchapruekSoi13,AddaVillageVineRatchaphruk2,351.9646847066366
AddaVillageVineRatchaphruk2,RatchapruekSoi15(TheVillageOfRama).,313.39830196683835
RatchapruekSoi15(TheVillageOfRama).,RatchapruekSoi17,332.78790908354193
RatchapruekSoi17,Ratchapreuk-BorommaratchachonnaniIntersectionStop2,311.03957170570726
Ratchapreuk-BorommaratchachonnaniIntersectionStop2,BoromRatChonnani46,294.99929649634043
BoromRatChonnani46,CpbVillageCassia19,251.63041715949856
CpbVillageCassia19,RatchaphruekSoi18,363.70866725796543
