from,to,distance
MinburiTechnicalCollege,Jatujak2Minburi,303.3985955728823
Jatujak2Minburi,MinburiDistrictOffice,257.82562484114743
MinburiDistrictOffice,MinburiLandOffice,247.2863071877901
MinburiLandOffice,MinburiPoliceStation,316.32988994998743
MinburiPoliceStation,CatMinburi,293.24392358228545
CatMinburi,YaekSuWinThawong-RamKhamNgae(FaifaMinBuri),235.48054134305508
YaekSuWinThawong-RamKhamNgae(FaifaMinBuri),OppositeMetropolitanWaterworksAuthorityMinburi,253.35697580882294
OppositeMetropolitanWaterworksAuthorityMinburi,ThaiWatsaduSukapiban3,287.60166614556056
ThaiWatsaduSukapiban3,BigCYaekRomklao,333.23905686547187
BigCYaekRomklao,MubanRungNapha2,307.71936408396493
MubanRungNapha2,SacredStateUniversityCommunity,336.1203425818595
SacredStateUniversityCommunity,MubanRinThong,285.2398242109449
MubanRinThong,RamKhamNgaeSoi199,284.2489651546336
RamKhamNgaeSoi199,ThaiVillage,321.499832566627
ThaiVillage,ThepAksornSchool,295.7212462006233
ThepAksornSchool,KromsanphakonPhuenthi11,280.9110248371627
KromsanphakonPhuenthi11,MubanTharaKon,236.173581339301
MubanTharaKon,RamkhamhaengSoi162,276.95469405573834
RamkhamhaengSoi162,BorisatMitThin,247.71115633157143
BorisatMitThin,MubanPreecha2(Ramkhamhaeng159/1),238.31945558857103
MubanPreecha2(Ramkhamhaeng159/1),KhlongChanWinLa7,241.8713536177099
KhlongChanWinLa7,MubanTharaRom,299.7970245355381
MubanTharaRom,RongrianTriamUdomNomKlao,323.32974440714753
RongrianTriamUdomNomKlao,KhlongChanWinLa4,290.9261082706473
KhlongChanWinLa4,MubanKetsari2,346.652555364142
MubanKetsari2,OppositeRamkhamhaengSoi151/1,332.51923127146574
OppositeRamkhamhaengSoi151/1,MubanPhruetsaChat,307.0202074256258
MubanPhruetsaChat,MubanSammaKon,285.0753349322419
MubanSammaKon,KarunwetHospital,319.4191055247609
KarunwetHospital,MubanChuanChuen,276.40365744514304
MubanChuanChuen,MubanThitiPhon1,332.57428724238326
MubanThitiPhon1,MubanRungKit,348.0518151697025
MubanRungKit,OppositeMubanDecha2,323.8888635603434
OppositeMubanDecha2,OppositeRamkhamhaengSoi123,247.99417869840283
OppositeRamkhamhaengSoi123,RamkhamhaengSoi72,287.9081538798708
RamkhamhaengSoi72,YaekBanMa(RamkhamhaengSoi70),326.5565806004431
YaekBanMa(RamkhamhaengSoi70),Ramkamhaeng68,296.5394890655106
Ramkamhaeng68,OppositeWatSiBunRueang,247.81331917230605
OppositeWatSiBunRueang,BorisatAemWe(Kao),264.0738223308088
BorisatAemWe(Kao),BangkokCondo(SeparatedPine).,293.27285049410636
BangkokCondo(SeparatedPine).,LamsaleeIntersection(RamkhamhaengSoi58/1),326.55690919897523
LamsaleeIntersection(RamkhamhaengSoi58/1),SunHonDaRamKhamNgae,315.4668975072612
SunHonDaRamKhamNgae,RamkhamhaengHospital,331.9854534945391
RamkhamhaengHospital,ThaiNamthipRamkhamhaeng,274.2617577788552
ThaiNamthipRamkhamhaeng,BorisatOsotSaphaSoiRamKhamNgae26/1,310.540104676745
BorisatOsotSaphaSoiRamKhamNgae26/1,MakPoliceStationHuaMarkStadium.,304.79547229252336
MakPoliceStationHuaMarkStadium.,SunNangsueMoRamKhamNgae,313.60030674046095
SunNangsueMoRamKhamNgae,RamkhamhaengUniversity,277.6443450212513
RamkhamhaengUniversity,AkhanSetSatMoRamKhamNgae,273.81525825005616
AkhanSetSatMoRamKhamNgae,RamKhamNgaeSoi20,254.65636907072331
RamKhamNgaeSoi20,TheMallRamkhamhaeng2,245.95706738240267
TheMallRamkhamhaeng2,OppositeFoodlandPerfectPlace.,333.94159345902654
OppositeFoodlandPerfectPlace.,HospitalDr.Panya,239.03586189742106
HospitalDr.Panya,BangOppositeThePowerSubstationTheFoundationForIslamicCentreOfThailand.AirportLinkS,287.5453569511737
BangOppositeThePowerSubstationTheFoundationForIslamicCentreOfThailand.AirportLinkS,KhlongtanMarket(PhetchaburiSoi42),267.43774831578867
KhlongtanMarket(PhetchaburiSoi42),KhlongTanHospital,351.8883254697507
KhlongTanHospital,EkkamaiIntersection,314.64541677763106
EkkamaiIntersection,ThongLoNueaIntersection(Inbound),301.41718600054946
ThongLoNueaIntersection(Inbound),CharnIssaraTowerIi,281.18449535046256
CharnIssaraTowerIi,SunwichaiIntersection,331.05309288292716
SunwichaiIntersection,SahapathanapibulLtd.OppositeBangkokHospital.,327.10079657206063
SahapathanapibulLtd.OppositeBangkokHospital.,WatMaiChongLom,345.1098361759244
WatMaiChongLom,OppositeSukiRueanPhet,340.1146584197405
OppositeSukiRueanPhet,SrinakarinwirotUniversity(PhetchaburiRoad),266.5659324422745
SrinakarinwirotUniversity(PhetchaburiRoad),RongrianSenDoMiNik,342.99190132087784
RongrianSenDoMiNik,YaekNikhomMakkasan,306.00365259750834
YaekNikhomMakkasan,NikhomMakkasan(PhetchaburiRoadInbound),274.6718277255001
NikhomMakkasan(PhetchaburiRoadInbound),WatMakkasan,249.74621495690445
WatMakkasan,Metro,234.21420901486542
Metro,YaekPratunam,259.4971194399888
YaekPratunam,PantipPratunam,281.3340734339417
PantipPratunam,BangkokBusinessCollege,284.4542117828513
BangkokBusinessCollege,BusStopBTSRatchathewi(Exit2),300.3545371166588
BusStopBTSRatchathewi(Exit2),OppositeMbkCenter,294.4012008886311
OppositeMbkCenter,TriamUdomSuksaSchool,288.81821023559723
TriamUdomSuksaSchool,Chulalongkorn(TheEquestrianStatue),301.6355534668007
Chulalongkorn(TheEquestrianStatue),Chulalongkorn(FacultyOfScience),259.8760697114951
Chulalongkorn(FacultyOfScience),MandarinHotel,277.066533415943
MandarinHotel,SaphanLuengChurch,255.08122076628405
SaphanLuengChurch,CentralLabourCourtPathumwan,333.41802633208414
CentralLabourCourtPathumwan,HuaLamphongRailwayStation,342.025139085407
HuaLamphongRailwayStation,HuaLamphongBusTerminal,268.020305323829
