from,to,distance
RangsitBusDepot,Rattanakosin200YearsVillage,260.37338630946283
Rattanakosin200YearsVillage,PathumvechHospital,242.76562403406425
PathumvechHospital,FutureParkRangsit,209.78828201183205
FutureParkRangsit,MajorRangsit,230.67255637918655
MajorRangsit,ThanyaburiSchool,241.86913882879014
ThanyaburiSchool,ChokchaiFarm,251.02115217262977
ChokchaiFarm,OppositeWatPrayunChindaRamPhahonYothin84,204.44049104260165
OppositeWatPrayunChindaRamPhahonYothin84,HospitalDoctorsRangsit,243.53015233347296
HospitalDoctorsRangsit,ZeerRangsit,261.2989807210107
ZeerRangsit,LamLukkaInteresectionLamLukkaMarket,257.84027328844434
LamLukkaInteresectionLamLukkaMarket,Komo27SoiPhahonYothin62/2Yaek2-1,226.93616724392157
Komo27SoiPhahonYothin62/2Yaek2-1,BeecareHospital,201.20779561443274
BeecareHospital,Soi39.MubanKaDenHom,237.71762668284734
Soi39.MubanKaDenHom,SoiAenNek,217.2017359018836
SoiAenNek,Km.26,229.44973193223635
Km.26,Komo25PhahonYothin54/4,245.6736673737329
Komo25PhahonYothin54/4,PratuKrungthep,213.37838367595563
PratuKrungthep,YaekKhopo,208.265533236611
YaekKhopo,RongrianNairuea,262.6348404346086
RongrianNairuea,HoprachumKaNotRat,184.36133372887323
HoprachumKaNotRat,RongrianRitThiYa,239.74616957233945
RongrianRitThiYa,SamosonThahanAkat,265.15264616215836
SamosonThahanAkat,BhumibolAdulyadejHospital,228.15235904122574
BhumibolAdulyadejHospital,YaekThaDindaengOppositeRongrianSenathikanThahanAkat,267.02256276212324
YaekThaDindaengOppositeRongrianSenathikanThahanAkat,YaekWatKo,244.23328874796772
YaekWatKo,SaphanMai,215.000991234351
SaphanMai,SoiChokdi2,201.92197457948757
SoiChokdi2,BigCSaphanMai,230.07243198191904
BigCSaphanMai,SoiEssoCentralHospital,258.3644826674345
SoiEssoCentralHospital,OppositePhahonYotinSoi67/1,249.0375852021427
OppositePhahonYotinSoi67/1,ThanakhanThaiphanit,249.79872882411664
ThanakhanThaiphanit,MubanFonthong,246.85571819167285
MubanFonthong,TescoLotusLaksiBangCommunicationsRegimentArmy.,259.2460110673269
TescoLotusLaksiBangCommunicationsRegimentArmy.,ElectricityKhen11ThInfantryRegiment(Gate1),260.7623590405796
ElectricityKhen11ThInfantryRegiment(Gate1),OppositeBangkhenBusDepot,227.44219368541877
OppositeBangkhenBusDepot,OppositePhahonyothin51,240.03744348371765
OppositePhahonyothin51,11ThInfantryRegiment(Gate2),251.98793705638778
11ThInfantryRegiment(Gate2),11ThInfantryRegiment(Gate3),185.93806694378642
11ThInfantryRegiment(Gate3),WatBangbua,204.38060869655345
WatBangbua,SripatumUniversity,198.04267749638348
SripatumUniversity,SarawittayaSchool,202.4848243318262
SarawittayaSchool,RtaChemicalDept.,192.18449975523913
RtaChemicalDept.,MaruayHotel,210.94183868018138
MaruayHotel,BaacHeadquarter,220.64703280026725
BaacHeadquarter,OppositeKasetsartU(PhahonyothinSide),252.36601419211712
OppositeKasetsartU(PhahonyothinSide),KasetIntersection(Phahonyothin34/2),209.95411070278476
KasetIntersection(Phahonyothin34/2),MayoHospital,203.93580766853395
MayoHospital,OppositeThaivichitsilpArtSchool,186.8138096888584
OppositeThaivichitsilpArtSchool,MajorRatchayothin,236.8943014781999
MajorRatchayothin,ElephantBuilding,212.00301846104853
ElephantBuilding,SatriWoranatBangkhenSchool,211.96957477691217
SatriWoranatBangkhenSchool,CrimeSuppressionDivision,270.9234028940843
CrimeSuppressionDivision,TescoLotusLatphrao,266.9163819823494
TescoLotusLatphrao,OppositeCentralLadprao,206.43277304188305
OppositeCentralLadprao,TmbHeadquarter,255.85928253450814
TmbHeadquarter,OppositeChatuchakPark,219.13219176581765
OppositeChatuchakPark,DepartmentOfLandTransport,223.71679743862714
DepartmentOfLandTransport,Phahonyothin18,240.9247049924349
Phahonyothin18,OppositeWatPhaiton,208.06353734142198
OppositeWatPhaiton,BusStopBTSSaphanKhwai(Exit2),228.5261450381465
