from,to,distance
SamaedamBusDepot,Rama2Soi94,472.7194781217494
Rama2Soi94,KhlongRaHan,395.37362695724664
KhlongRaHan,ForemostSoiPost,442.8029724297961
ForemostSoiPost,SoiPhraRamThi2Soi86,561.3023880366525
SoiPhraRamThi2Soi86,BangKadi(Rama2),537.3122319908174
BangKadi(Rama2),AmonChai4,559.8316696090604
AmonChai4,MubanPhraRam2,484.98537345539125
MubanPhraRam2,SakaeNgam,436.71534719749707
SakaeNgam,PhraRamThi2Soi66,574.7913178865891
PhraRamThi2Soi66,BigCKahaRam2,468.320437299528
BigCKahaRam2,PhraRam2Hospita,461.0381240940724
PhraRam2Hospita,NationalHousingBang,540.5531192558999
NationalHousingBang,YaekHuaKrabue,525.951628703391
YaekHuaKrabue,OppositeBangKhunThianDistrictOffice,383.8123509562842
OppositeBangKhunThianDistrictOffice,CentralRama2,549.5935694541546
CentralRama2,OppositeThaKham,443.72108112991924
OppositeThaKham,SanChaomaeNgu,420.9553908071057
SanChaomaeNgu,WatKok,464.39162578322953
WatKok,Bangmod,438.90683522296246
Bangmod,SamakhomHinNaenHaengPrathetThai,456.5896582816829
SamakhomHinNaenHaengPrathetThai,ThanakhanAkhanSongkhro,415.21898324470465
ThanakhanAkhanSongkhro,WatSisuk,488.2056837778358
WatSisuk,ChanPhring,498.09516442569947
ChanPhring,ToyotaCenterWatPuttabucha,420.85264956364864
ToyotaCenterWatPuttabucha,Bangpakokhospita,560.3870885642956
Bangpakokhospita,Pothong,457.0577516053488
Pothong,JomthongDistrict,477.67132148934786
JomthongDistrict,TalatBangPaKaeo,459.19645360214395
TalatBangPaKaeo,WatNakNiMitSukSawat8,575.9842589844549
WatNakNiMitSukSawat8,SoiPlangAnuson,538.3110643483888
SoiPlangAnuson,Daokhanong,485.61295362942167
Daokhanong,BigCDaoKhanong,574.3763991923031
BigCDaoKhanong,RongrianSaengThongThorathat,432.38326088683056
RongrianSaengThongThorathat,MahaiSawan,567.3045661807264
MahaiSawan,RatchadaphisekSoi5,426.3753514725126
RatchadaphisekSoi5,ThanachartBank,558.5428879930988
ThanachartBank,OppositeTheMallThapra,553.081517196014
OppositeTheMallThapra,Ratchada-ThaPhraHospital,519.9413667440754
Ratchada-ThaPhraHospital,ThaPhraIntersection,470.8585382019129
ThaPhraIntersection,CharanSanitWongSoi1,455.54159300732744
CharanSanitWongSoi1,SesawechVidhayaSchool,446.11402361329317
SesawechVidhayaSchool,ThonburiCommercialCollege,411.52994900812524
ThonburiCommercialCollege,WatBangSaoThong,539.7924315441181
WatBangSaoThong,OppositeMetropolitanElectricityAuthorityThonBuriDistrict,445.637619180755
OppositeMetropolitanElectricityAuthorityThonBuriDistrict,SoiBupphaSawan,418.08330942855446
SoiBupphaSawan,NakornLuangShoppositeing,510.5858797459315
NakornLuangShoppositeing,OppositeTheHospitalSrivijayaWadrwk.,410.3176602033683
OppositeTheHospitalSrivijayaWadrwk.,BangKhunSi,441.74070550644683
BangKhunSi,BangKhunNon,531.8757474926572
BangKhunNon,CharansanitwongTechnologicalCollege,571.4424375082863
CharansanitwongTechnologicalCollege,CharanSanitWongSoi43,436.3225877638204
CharanSanitWongSoi43,WatNaiRong,515.0038022387538
WatNaiRong,PataPinklao,381.0210192273354
PataPinklao,PhraPinklaoBridge(Inbound),397.56510732137195
PhraPinklaoBridge(Inbound),KongSalak,525.153903348327
KongSalak,DemocracyMonument(Suksapan),437.147732739022
DemocracyMonument(Suksapan),SatriwittayaSchool,515.0380884962838
SatriwittayaSchool,BangLumphoo,485.8510234490267
