from,to,distance
ThaNamDindaeng,KulsiriSchool,414.56276220123385
KulsiriSchool,SoiThaDindaeng,521.5948872044287
SoiThaDindaeng,Latya8,349.2305501404799
Latya8,KrungdebCo-OperativeLatya,443.75827179018876
KrungdebCo-OperativeLatya,OppositeRobinsonLatya,459.9079913809785
OppositeRobinsonLatya,WongwianYai,467.33408107938084
WongwianYai,SimClanShrine,382.31941099237116
SimClanShrine,SamLePostOffice,391.363004763675
SamLePostOffice,TalatSamre(SoiWatSutharam),372.35764313444696
TalatSamre(SoiWatSutharam),OppositeSomdejprapinklaoHospital,382.5858019675205
OppositeSomdejprapinklaoHospital,SoiRongKaeo,367.8259386181463
SoiRongKaeo,OppositeRongrianSaengThongThorathat,446.85292661245165
OppositeRongrianSaengThongThorathat,BankOfThailandDaoKhanongBranchOppositeBigShiDaoKhanong.,444.766095846382
BankOfThailandDaoKhanongBranchOppositeBigShiDaoKhanong.,OppositeTalatDaoKhanong,453.402224004978
OppositeTalatDaoKhanong,OppositeSoiPlangAnuson,471.3883289366549
OppositeSoiPlangAnuson,OppositeWatNaknimit,493.33750940778845
OppositeWatNaknimit,TalatBangPraKaeo,420.0306178251713
TalatBangPraKaeo,BigCBangPraKok,458.4322161341734
BigCBangPraKok,WatBangPaKok,412.09330743287717
WatBangPaKok,SuksawatSoi23,401.18241410092935
SuksawatSoi23,BangPakok1Hospital,515.2744600697778
BangPakok1Hospital,BangpakokMarket,453.7597055193527
BangpakokMarket,OppositeWatSarod,502.85402848583635
OppositeWatSarod,PrachaUthitJunction,484.0271662872307
PrachaUthitJunction,SuksawatKm.9(ExitExpressway),349.1931917937866
SuksawatKm.9(ExitExpressway),WatSon,353.5590670172295
WatSon,SoiWatRuak,419.94585943108336
SoiWatRuak,OppositeMajorPhrapradaeng(TangRadapWongwaen),477.7716680336397
OppositeMajorPhrapradaeng(TangRadapWongwaen),BigCSukSawat,490.3291496406718
BigCSukSawat,SukSawat39/1,440.5385719538767
SukSawat39/1,SoiAYiNoMoTo,500.9162925193553
SoiAYiNoMoTo,WatKunai,380.31726966920064
WatKunai,OppositeRongphayabanBangPaKok3,502.72458126626475
OppositeRongphayabanBangPaKok3,RatchaprachaSchool,367.3823852651374
RatchaprachaSchool,SriWitthayaSchool,400.6083636855006
SriWitthayaSchool,RongnganThaiKriang,515.1746085050736
RongnganThaiKriang,SoiRongmi,495.8864633894719
SoiRongmi,WatChangrueng,404.60844810986373
WatChangrueng,OppositeSoiWatKusang,372.61374953453276
OppositeSoiWatKusang,SophoPhraSamutChedi,376.01345413632407
SophoPhraSamutChedi,OppositeSoiPrin,475.7337090471854
OppositeSoiPrin,Tatary,517.1132461415634
Tatary,OppositeSoiRomyen,487.74097702313685
OppositeSoiRomyen,Sukswat,421.26383624992354
Sukswat,SamYaekChedi(Outbound),431.2017283948665
SamYaekChedi(Outbound),PomSwatSchool,309.1220352558549
