from,to,distance
HuaLamphongIntersection,WatMahapruttaram,361.378257833286
WatMahapruttaram,Siphaya,431.598226150372
Siphaya,WatKaeoChaemFa,360.3263294799724
WatKaeoChaemFa,SoiSongPhra,311.3230033905738
SoiSongPhra,OngkanThorasap,365.28103724750724
OngkanThorasap,Mahesak,344.61889674494245
Mahesak,ORianTen,396.5113930185003
ORianTen,OppositeRobinsonBangrak,396.8232646706997
OppositeRobinsonBangrak,OppositeWatYanNawa,379.33697415662493
OppositeWatYanNawa,RajamagalaUniversityOfTechnologyKrungthep(SouthBangkokCampus),367.3214033463414
RajamagalaUniversityOfTechnologyKrungthep(SouthBangkokCampus),OppositeWatSutthi,384.2427705173484
OppositeWatSutthi,OppositeSaphanpla,373.61016702500524
OppositeSaphanpla,TrokBaYan,386.5904631251138
TrokBaYan,OppositeRongraemMaenam,328.06597534331286
OppositeRongraemMaenam,WatRatSingkhonOpposite,324.0793657317872
WatRatSingkhonOpposite,CharoenKrung93,330.5322208687368
CharoenKrung93,WatprayakaiPoliceStation,416.28059341965127
WatprayakaiPoliceStation,OppositeWatLatBuaKhao,400.2185031033816
OppositeWatLatBuaKhao,TalatBangkholaem,387.47909007867355
TalatBangkholaem,ChoengSaphanKrungthep,367.11008961009736
ChoengSaphanKrungthep,OppositeRongrianSaengThongThorathat,333.12022285916896
OppositeRongrianSaengThongThorathat,BankOfThailandDaoKhanongBranchOppositeBigShiDaoKhanong.,386.3804233041698
BankOfThailandDaoKhanongBranchOppositeBigShiDaoKhanong.,OppositeTalatDaoKhanong,320.89429767043913
OppositeTalatDaoKhanong,OppositeSoiPlangAnuson,324.15580045801016
OppositeSoiPlangAnuson,OppositeWatNaknimit,324.6020282686952
OppositeWatNaknimit,TalatBangPraKaeo,353.5427743449815
TalatBangPraKaeo,BigCBangPraKok,380.944902864941
BigCBangPraKok,WatBangPaKok,358.613212635974
WatBangPaKok,SuksawatSoi23,315.0978031672296
SuksawatSoi23,BangPakok1Hospital,396.0691846572103
BangPakok1Hospital,BangpakokMarket,429.1064076891679
BangpakokMarket,ChetuponCommercialCollageSoiPrachaUthit13,390.41767059533385
ChetuponCommercialCollageSoiPrachaUthit13,RatburanaOldMarket,390.7176014587797
RatburanaOldMarket,SoiPrachaUthit14,420.90044744527296
SoiPrachaUthit14,SoiPrachaUthit21,458.9903100851079
SoiPrachaUthit21,PaiPrachaUthit29,411.9380238921245
PaiPrachaUthit29,KajornrojSchool,405.09862923035007
KajornrojSchool,SoiPrachaUthit28,332.02149107096136
SoiPrachaUthit28,ScbBankPrachauthit,393.0928746886674
ScbBankPrachauthit,NaluangSchool,452.3267070375967
NaluangSchool,MubanBangMotLaen,361.32051690391467
MubanBangMotLaen,MubanSuanThonBuriRom,362.4386902501952
MubanSuanThonBuriRom,OppositePhuttabuchaSoi41,413.2156278906678
OppositePhuttabuchaSoi41,PhuttabuchaSoi39,368.3086096847852
PhuttabuchaSoi39,PhutthabuchaSoi37/1,303.45062581822356
PhutthabuchaSoi37/1,PhutthabuchaSoi28,344.0185125314122
PhutthabuchaSoi28,PaiPakSoiPhutBucha32,439.611212261238
PaiPakSoiPhutBucha32,ThantipBusDepot,416.8773663734595
