from,to,distance
RobinsonLatya,TotLatya,320.80738494268724
TotLatya,Latya11,357.1065752790993
Latya11,OppositeKulsiriSchool,260.89905063179816
OppositeKulsiriSchool,OppositeRongrianKunSiriBorihanThurakitLaeTheknoloyiKrungthepPaiyannoi,359.16662302427625
OppositeRongrianKunSiriBorihanThurakitLaeTheknoloyiKrungthepPaiyannoi,SoiSomdetchaophraya13,348.70491056434827
SoiSomdetchaophraya13,TaksinHospital,299.97916540489126
TaksinHospital,KlongsanMarket,353.4119443603557
KlongsanMarket,Iconsiam,282.2146807677299
Iconsiam,ThePeninsulaBangkok,242.69979238055353
ThePeninsulaBangkok,OppositeRongrianAnubanBanThai,240.17444221081908
OppositeRongrianAnubanBanThai,SoiCharoenNakhon17,321.5089490432744
SoiCharoenNakhon17,CharoenNakhon21-23,323.49018275019324
CharoenNakhon21-23,WatSawetchat,330.56173223593885
WatSawetchat,SoiCharoenNakhonSoi39,268.54931772556864
SoiCharoenNakhonSoi39,CharoenNakhonSoi51,284.007919647476
CharoenNakhonSoi51,TalatCharoenNakhon,299.62216465038813
TalatCharoenNakhon,ThaiSeri(OppositeCharoenNakhon52),244.05621610720394
ThaiSeri(OppositeCharoenNakhon52),SoiCharoenNakhon57/1,251.06949835822633
SoiCharoenNakhon57/1,OppositeCharoenNakhon56,332.5285502022499
OppositeCharoenNakhon56,SoiCharoenNakhon59,351.42698905110535
SoiCharoenNakhon59,MeasuredBagngmchn,253.22595992886826
MeasuredBagngmchn,SoiCharoenNakhon61,320.16736820478684
SoiCharoenNakhon61,SoiCharoenNakhon63,288.9130042646669
SoiCharoenNakhon63,SoiCharoenNakhon65,306.8998270629006
SoiCharoenNakhon65,SoiRatBuranaSoi11,305.3979610199529
SoiRatBuranaSoi11,GoodInnHotel,358.6259075825034
GoodInnHotel,PamNammanSayamSahaBorikanChamkat(Mahachon),338.6776619544064
PamNammanSayamSahaBorikanChamkat(Mahachon),NaBorisatKrungthepKhlangEkkasanChamkat,319.99485598501985
NaBorisatKrungthepKhlangEkkasanChamkat,BigCRatburana,303.14218459203084
BigCRatburana,RatburanaMarket,266.11533270520397
RatburanaMarket,WatPrasetSutthawart,323.0783623049602
WatPrasetSutthawart,OppositeRatburanaHospital,293.1601977784187
OppositeRatburanaHospital,RatburanaIntersectionSuksawat,292.85864412689546
RatburanaIntersectionSuksawat,OppositeWatSarod,252.89449318455348
OppositeWatSarod,ChetuponCommercialCollageSoiPrachaUthit13,291.0301199414093
ChetuponCommercialCollageSoiPrachaUthit13,SoiPrachaUthit17Yaek1,284.6485973942957
SoiPrachaUthit17Yaek1,RatburanaOldMarket,333.8426298524008
RatburanaOldMarket,SoiPrachaUthit14,319.20173033170863
SoiPrachaUthit14,PaiPrachaUthit19,312.9843881384665
PaiPrachaUthit19,SoiPrachaUthit22,300.76436175829605
SoiPrachaUthit22,SoiPrachaUthit24,264.3260771921228
SoiPrachaUthit24,PaiPrachaUthit29,357.99241926044033
PaiPrachaUthit29,KajornrojSchool,344.97226564610685
KajornrojSchool,SoiPrachaUthit28,269.12737084960406
SoiPrachaUthit28,ScbBankPrachauthit,305.46339709492025
ScbBankPrachauthit,YaekNaaluangBangkokBank(Prachauthit),243.45395160587498
YaekNaaluangBangkokBank(Prachauthit),SoiPrachaUthit51,345.477994960691
SoiPrachaUthit51,OppositeSoiPrachaUthit48,271.2853194559358
OppositeSoiPrachaUthit48,SoiPrachaUthit67,249.4618155367244
SoiPrachaUthit67,JuscoPtachauthit,282.14592061320866
JuscoPtachauthit,Mithmaitree,321.92584694913864
Mithmaitree,IslamwattayalaiSchool,341.3962718555788
IslamwattayalaiSchool,SunKumong,240.10327847359972
SunKumong,MaeaimRestaurant,273.6491456938482
MaeaimRestaurant,SoiPrachaUthit89/2,280.58873839902077
SoiPrachaUthit89/2,PrachaUthitSoi76,331.43342322551933
PrachaUthitSoi76,SoiPrachaUthit79/1,256.54504810038435
SoiPrachaUthit79/1,MubanNarisa,322.26807682997907
MubanNarisa,OppositeWatThungKhru,349.31895070957006
OppositeWatThungKhru,SoiPrachauthit115,250.89236911762364
SoiPrachauthit115,MubanTassanee,323.1759467000482
MubanTassanee,PrachaUthit125,276.006878251689
PrachaUthit125,BigCThungkhru,340.0314587965483
