from,to,distance
SakaeNgam,PhraRamThi2Soi66,301.3930219423459
PhraRamThi2Soi66,BigCKahaRam2,279.62652234944727
BigCKahaRam2,PhraRam2Hospita,346.5068762204117
PhraRam2Hospita,NationalHousingBang,318.0361743451344
NationalHousingBang,YaekHuaKrabue,275.2954255917169
YaekHuaKrabue,OppositeBangKhunThianDistrictOffice,325.68591092132067
OppositeBangKhunThianDistrictOffice,CentralRama2,328.1950776294267
CentralRama2,OppositeThaKham,256.5705317777963
OppositeThaKham,SanChaomaeNgu,246.6257452008698
SanChaomaeNgu,WatKok,314.5343075392777
WatKok,Bangmod,317.63781060482006
Bangmod,SamakhomHinNaenHaengPrathetThai,279.6021946528777
SamakhomHinNaenHaengPrathetThai,ThanakhanAkhanSongkhro,281.32336672557983
ThanakhanAkhanSongkhro,WatSisuk,249.73072468646987
WatSisuk,ChanPhring,266.6745349400379
ChanPhring,ToyotaCenterWatPuttabucha,298.00625831928625
ToyotaCenterWatPuttabucha,Bangpakokhospita,255.17094126773355
Bangpakokhospita,Pothong,341.4392359491987
Pothong,JomthongDistrict,250.3828281435585
JomthongDistrict,BigCBangPraKok,256.57061512979226
BigCBangPraKok,WatBangPaKok,253.31843081733402
WatBangPaKok,SuksawatSoi23,263.894840880524
SuksawatSoi23,BangPakok1Hospital,283.1856073048058
BangPakok1Hospital,BangpakokMarket,239.9425421626159
BangpakokMarket,SukSawat-SukSawatSoi27Intersection,326.5568094480751
SukSawat-SukSawatSoi27Intersection,RatburanaHospital,354.2094164545559
RatburanaHospital,RojnimithWittayaSchool,238.52628370849166
RojnimithWittayaSchool,SakolAlai,313.38660078409833
SakolAlai,WatPrasertSutthawartSchool,342.6600709128494
WatPrasertSutthawartSchool,SoiRatburana18,308.3023427394619
SoiRatburana18,OppositeBorisatKtungthepKrungEkkasarnChumkut,256.7746645784479
OppositeBorisatKtungthepKrungEkkasarnChumkut,SoiRatburana12,280.64397084406266
SoiRatburana12,OppositeGoodInnHotel,278.40941242845764
OppositeGoodInnHotel,SoiRatBurana6,322.1842215837622
SoiRatBurana6,SoiCharoenNakhon76,353.6056392510006
SoiCharoenNakhon76,SoiCharoenNakhon66,291.3213703588767
SoiCharoenNakhon66,WatLatBuaKhao,281.8692156557193
WatLatBuaKhao,WatPhrayaKrai,276.3318017343909
WatPhrayaKrai,SoiCharoenNakhon99,259.14073394521625
SoiCharoenNakhon99,AsiatiqueTheRiverfont,299.49275230245706
AsiatiqueTheRiverfont,WatRatSingkhon,297.6249891845078
WatRatSingkhon,MenamRiversidePlaza(Mamada)PhanaSiri,321.10712563122576
MenamRiversidePlaza(Mamada)PhanaSiri,BorisatEchiaTik(Inbound),307.2619450551047
BorisatEchiaTik(Inbound),OppositeBaanMai,323.920239285611
OppositeBaanMai,MaenamHotel,309.38209095475924
MaenamHotel,SamnaknganPraisaniWatPhrayaKrai,312.2879022414817
SamnaknganPraisaniWatPhrayaKrai,OngkanSaphanpla,348.0771604782479
OngkanSaphanpla,Saphanpla,326.1181219363984
Saphanpla,WatSuthi,332.52867424913336
WatSuthi,RongrianSatriSiSuriyoThaiKromUThahanRuea,318.3590823870546
RongrianSatriSiSuriyoThaiKromUThahanRuea,WatYanNawa,259.273449644482
WatYanNawa,BusStopBTSSurasak(Exit3),339.7396137874748
BusStopBTSSurasak(Exit3),BangkokChristianCollege,331.37819875720146
BangkokChristianCollege,SuksaWittaya,339.5575485804954
SuksaWittaya,PaiKhonwaen,239.96940642660272
PaiKhonwaen,Sathon-Khonwaen,262.15045346383823
Sathon-Khonwaen,ThaiThanakhanSunMitSu,228.8242821021356
ThaiThanakhanSunMitSu,SatornSoi2,311.3779402292347
SatornSoi2,LumphiniPark(InBound),327.77156641765674
LumphiniPark(InBound),OppositeSoiPhraChen,226.9744012487564
OppositeSoiPhraChen,OppositeSonoLumPhiNi,259.7339164776842
OppositeSonoLumPhiNi,GlassHouseAtSinthornOppositeTheUnitedStatesEmbassy,305.9426032740655
GlassHouseAtSinthornOppositeTheUnitedStatesEmbassy,SoiTonson,284.3137276127276
SoiTonson,PeninsulaPlaza,241.32968449003727
PeninsulaPlaza,BusStopBTSRatchadamri(Exit2),294.7062375725107
BusStopBTSRatchadamri(Exit2),Aua,338.97419329585273
Aua,LumphiniPark(RatchadamriSideStop.1),249.20014266498603
LumphiniPark(RatchadamriSideStop.1),LumphiniPark(RatchadamriSideStop.2),349.35047071842286
