from,to,distance
PhutthamonthonSai2BusDepot,PhutthamonthonSai2Soi12(Outbound),629.7784898195262
PhutthamonthonSai2Soi12(Outbound),SoiSukhaphibanBangKhae,498.32171752007673
SoiSukhaphibanBangKhae,Sai2Market,614.9777705247079
Sai2Market,PhuttaraksaVillage,633.5521558108617
PhuttaraksaVillage,OppositePhetkasem2Village,548.3477407770432
OppositePhetkasem2Village,KasemradBangkaeHospital,538.4004077176198
KasemradBangkaeHospital,HealthCenter40,498.4896216563313
HealthCenter40,Phetkasem88,534.1426390922646
Phetkasem88,TheMallBangkae,532.7827445206916
TheMallBangkae,Sukpawan3Village,534.6252957604473
Sukpawan3Village,BangkhaenuaeSchool,661.0957289769428
BangkhaenuaeSchool,PasanusornBangkaeSchool,654.9595300194064
PasanusornBangkaeSchool,TescoLotusBangkae,589.6693915382074
TescoLotusBangkae,Petchkasem62/1,601.7663510998273
Petchkasem62/1,Petchkasem62,550.5164111515974
Petchkasem62,Phetkasem58/1,552.6281580099419
Phetkasem58/1,Phetkasem58,505.73326956432294
Phetkasem58,OppositeSeaconBangkae,537.7947324269993
OppositeSeaconBangkae,Phetkasem54,678.6630984106536
Phetkasem54,OppositeWatRangbua,665.0625745346892
OppositeWatRangbua,OppositeKan-AriSportClub,597.870605412706
OppositeKan-AriSportClub,WatChanpradittharam,581.1737267483893
WatChanpradittharam,KhundanChaoporsuaShrine,568.1586012210536
KhundanChaoporsuaShrine,Phetkasem42,586.2066604003285
Phetkasem42,Phetkasem38,601.2807247872441
Phetkasem38,SiamUniversity,691.5617726272125
SiamUniversity,Petchkasem36WatPradu,586.0314400676168
Petchkasem36WatPradu,SoiPetchkasem32SoiSermmit,691.7022798576619
SoiPetchkasem32SoiSermmit,SoiPetchkasem28,664.6949813256338
SoiPetchkasem28,BangphaiHospital,596.5819340454194
BangphaiHospital,ViboonBusinessAdministrationCollege,510.15817961016495
ViboonBusinessAdministrationCollege,ThaPhraIntersectionPrasartWittayaAnuchonSchoolKindergarten,570.1225699210319
ThaPhraIntersectionPrasartWittayaAnuchonSchoolKindergarten,OppositeThonBuriPhalasa,619.0657237610121
OppositeThonBuriPhalasa,TheMallThapra,551.7803481153112
TheMallThapra,SocialSecurity,685.5962927192924
SocialSecurity,WatSutthawat,601.7488932807289
WatSutthawat,BankOfThailandDaoKhanongBranchOppositeBigShiDaoKhanong.,580.9942757255102
BankOfThailandDaoKhanongBranchOppositeBigShiDaoKhanong.,OppositeTalatDaoKhanong,526.1662735759221
OppositeTalatDaoKhanong,OppositeSoiPlangAnuson,628.4433608634716
OppositeSoiPlangAnuson,OppositeWatNaknimit,705.3777743078573
OppositeWatNaknimit,TalatBangPraKaeo,511.6528258439234
TalatBangPraKaeo,WatPhoThong,603.4763691663289
WatPhoThong,SoiNguhaoKiaSoewit,487.540491843029
SoiNguhaoKiaSoewit,SamnaknganKhetChomthong,503.76812723850094
SamnaknganKhetChomthong,TalatOE,521.7643595015445
TalatOE,PhraRam2Soi21,737.9667508177556
PhraRam2Soi21,Watputtabucha,515.0617926653679
Watputtabucha,OppositeChanPhring,750.7944284391211
OppositeChanPhring,KanPrapaWatYaiRom,661.950607178697
