from,to,distance
SoiWatSaopanarama,NaDi(SoiSinChai),572.9379267153466
NaDi(SoiSinChai),MahachaiCondo(Outbound),505.9874952348874
MahachaiCondo(Outbound),OppositeSamutSakhonHospital,598.9559249702623
OppositeSamutSakhonHospital,AnubanSamutSakhonSchool,639.9523355524464
AnubanSamutSakhonSchool,SamakhomWatthanathamChin12,465.4392057290039
SamakhomWatthanathamChin12,SamutSakhonHospital,509.4242106833641
SamutSakhonHospital,MahachaiCondo(Inbound),570.3026992272057
MahachaiCondo(Inbound),NaDi,520.9032232655908
NaDi,OppositeSoiWatSaopanarama,628.4458512257936
OppositeSoiWatSaopanarama,OppositeWatRatRangsamSchool,440.01110958707204
OppositeWatRatRangsamSchool,YaekLiapKhlongSiWaPhaSawat,457.2861527888538
YaekLiapKhlongSiWaPhaSawat,NaPamnamMan,499.1599773101554
NaPamnamMan,WatPhoChae,551.3952545900348
WatPhoChae,SuanChongSathitPa,553.3927381801536
SuanChongSathitPa,MubanPhatsakon2,475.93190993687153
MubanPhatsakon2,MubanPhetEkkachai(EkkachaiSoi130),554.2731981996526
MubanPhetEkkachai(EkkachaiSoi130),OppositeSoiEkkachai33Yaek1,661.5141308965043
OppositeSoiEkkachai33Yaek1,SoiMubanLalinWin,448.7495008218255
SoiMubanLalinWin,OppositeMubanChanika,446.6101651885292
OppositeMubanChanika,WatBangBon,486.0238154576049
WatBangBon,EkkachaiSoi16(BangBonPoliceStation),631.4204450594169
EkkachaiSoi16(BangBonPoliceStation),EkkachaiSoi16,585.2692694058862
EkkachaiSoi16,"Women""SPrisonsThonburi",550.1045666715901
"Women""SPrisonsThonburi",Bangbon3Junction(Inbd),453.51896272507133
Bangbon3Junction(Inbd),SoiEkkachai104,472.86737476656515
SoiEkkachai104,SoiEkkachai110,512.416000912542
SoiEkkachai110,SoiEkkachai106,607.8644500862883
SoiEkkachai106,SoiMubanKaeoKan,604.6540092149819
SoiMubanKaeoKan,SoiEkkachai100,465.5904144487456
SoiEkkachai100,SoiEkkachai94,633.4601845159492
SoiEkkachai94,RongphayabanBangkok8International,539.1876187336177
RongphayabanBangkok8International,OppositeSamnaknganKhetBangBon,665.1158086852013
OppositeSamnaknganKhetBangBon,SoiEkkachai80,493.64468267497523
SoiEkkachai80,SoiEkkachai76,485.8031984423124
SoiEkkachai76,MubanSunthon7(Ekkachai72),608.6340545442422
MubanSunthon7(Ekkachai72),SoiEkkachai64/7,456.008218041142
SoiEkkachai64/7,TalatsotEkkachai,591.9371273981939
TalatsotEkkachai,BangBonHospital,556.1386553990338
BangBonHospital,RongrianWichaiWitthaya,609.4403705598772
RongrianWichaiWitthaya,OppositeBigCEkkachai,519.3451368106857
OppositeBigCEkkachai,SoiEkkachai46,589.159341865523
SoiEkkachai46,EkkachaiSoi40,604.7019907132866
EkkachaiSoi40,OppositeMatthayornWatsingSchool,511.4813761802859
OppositeMatthayornWatsingSchool,EkkachaiSoi35/2,533.4368096685815
EkkachaiSoi35/2,SoiEkkachai30,456.98177278862556
SoiEkkachai30,SoiEkkachai24,546.2168333821198
SoiEkkachai24,SoiEkkachai16,562.4799725835722
SoiEkkachai16,SoiEkkachai10/1,490.06223057057537
SoiEkkachai10/1,SoiEkkachai10,575.5420334868769
SoiEkkachai10,SoiEkkachai2,679.8794563607812
SoiEkkachai2,SoiLoetNuea-LoetTai,523.8338768264525
SoiLoetNuea-LoetTai,ThiamSapOmKan3/2,583.5071902141667
ThiamSapOmKan3/2,WatMakluea,654.0084557541566
WatMakluea,Daokhanong,570.4636333816229
Daokhanong,BigCDaoKhanong,623.8769771131708
BigCDaoKhanong,RongrianSaengThongThorathat,495.62091043449107
RongrianSaengThongThorathat,RongKaeo,584.8310134811779
RongKaeo,SomdejprapinklaoHospital,672.4603117001054
SomdejprapinklaoHospital,OppositeSamreMarket,611.2395309857459
OppositeSamreMarket,KrungThonBuriHospital,618.1769034588201
KrungThonBuriHospital,TaksinIntersection,592.5837505868851
TaksinIntersection,BusStopBTSWongwianyai(Exit3),559.0480962344277
BusStopBTSWongwianyai(Exit3),SinnsathornTower,631.8929611053295
SinnsathornTower,BusStopBTSKrungthonburi(Exit1),446.7542169178375
BusStopBTSKrungthonburi(Exit1),BusStopBTSKrungthonburiBusTerminal,533.9703748465081
BusStopBTSKrungthonburiBusTerminal,BusStopBTSKrungthonburi(Exit3),572.6351586468177
BusStopBTSKrungthonburi(Exit3),KrungthonburiJunctionTowardsRiver,466.1130288124046
KrungthonburiJunctionTowardsRiver,WatSuwan,522.6452929405822
WatSuwan,OppositeKlongsanMarket,497.568478504462
